	TLSW	TMSW	Event Info	FSC 488/10-H	FSC 488/10-A	FSC 488/10-W	FSC 405/10 (spd)-H	FSC 405/10 (spd)-A	FSC 405/10 (spd)-W	SSC 488/10-H	SSC 488/10-A	SSC 488/10-W	IFNL1-H	IFNL1-A	IFNL1-W	IFNB1-H	IFNB1-A	IFNB1-W	M2-H	M2-A	M2-W	TIME
6664	613618940.0	0.0	4294901800.0	72348.0	118677.0	127680.0	262122.0	262143.0	126152.0	49459.0	67809.0	103932.0	44.0	59.0	86328.0	20.0	6.0	14076.0	50.0	37.0	34828.0	1227238.0
6665	613621600.0	0.0	4294901800.0	100753.0	150164.0	110676.0	262122.0	262143.0	128048.0	47243.0	61953.0	99996.0	66.0	68.0	80284.0	9.0	8.0	28980.0	21.0	15.0	49956.0	1227243.0
6666	613641860.0	0.0	4294901800.0	68346.0	114862.0	130716.0	262122.0	262143.0	145032.0	36248.0	50780.0	106780.0	40.0	50.0	70348.0	2.0	2.0	7384.0	5.0	2.0	11628.0	1227284.0
6667	613713100.0	0.0	4294901800.0	78552.0	120163.0	114612.0	262122.0	262143.0	122736.0	53641.0	69341.0	98312.0	52.0	61.0	84420.0	11.0	5.0	10076.0	10.0	9.0	48240.0	1227426.0
6669	613839740.0	0.0	4294901800.0	72853.0	130298.0	152336.0	262122.0	262143.0	157204.0	37031.0	53013.0	109812.0	43.0	46.0	60240.0	20.0	20.0	44984.0	11.0	6.0	10180.0	1227679.0
6670	613859650.0	0.0	4294901800.0	92060.0	181191.0	155528.0	262122.0	262143.0	183364.0	59116.0	90965.0	118260.0	31.0	49.0	104276.0	30.0	39.0	62700.0	13.0	5.0	13944.0	1227719.0
6671	614043140.0	0.0	4294901800.0	79561.0	115812.0	101500.0	254369.0	262143.0	141384.0	25709.0	36500.0	108828.0	27.0	31.0	75488.0	6.0	7.0	20388.0	10.0	4.0	8920.0	1228086.0
6673	614239360.0	0.0	4294901800.0	74334.0	132123.0	144256.0	262122.0	262143.0	155132.0	36184.0	49303.0	104544.0	33.0	33.0	57640.0	26.0	26.0	18928.0	25.0	12.0	18808.0	1228479.0
6674	614295800.0	0.0	4294901800.0	81782.0	118036.0	113184.0	262122.0	262143.0	131136.0	29658.0	37868.0	97236.0	46.0	52.0	75812.0	21.0	12.0	20000.0	143.0	181.0	94500.0	1228592.0
6675	614308900.0	0.0	4294901800.0	76514.0	127745.0	135284.0	262122.0	262143.0	148852.0	33674.0	46743.0	107360.0	49.0	56.0	75188.0	27.0	34.0	51156.0	19.0	16.0	34132.0	1228618.0
6677	614676030.0	0.0	4294901800.0	73825.0	158333.0	171812.0	262122.0	262143.0	170464.0	72832.0	100668.0	105144.0	76.0	98.0	82472.0	32.0	27.0	35864.0	30.0	32.0	29932.0	1229352.0
6678	614679800.0	0.0	4294901800.0	62689.0	114277.0	145736.0	262122.0	262143.0	151068.0	38122.0	55188.0	109832.0	17.0	14.0	12840.0	14.0	16.0	46868.0	6.0	6.0	14272.0	1229360.0
6679	615079940.0	0.0	4294901800.0	68744.0	111764.0	124772.0	262122.0	262143.0	139788.0	26773.0	35390.0	100528.0	25.0	19.0	42932.0	12.0	8.0	21624.0	40.0	40.0	63060.0	1230160.0
6681	615289500.0	0.0	4294901800.0	67580.0	103266.0	116468.0	262122.0	262143.0	117132.0	26636.0	34247.0	97376.0	28.0	27.0	61520.0	2.0	1.0	4604.0	1.0	1.0	4316.0	1230579.0
6682	615669200.0	0.0	4294901800.0	77648.0	143969.0	148124.0	262122.0	262143.0	163940.0	58617.0	82739.0	108080.0	65.0	70.0	63700.0	32.0	32.0	24744.0	16.0	20.0	39848.0	1231338.0
6683	615879700.0	0.0	4294901800.0	83182.0	143783.0	140260.0	262122.0	262143.0	145204.0	42012.0	58027.0	105504.0	63.0	67.0	70052.0	27.0	29.0	55424.0	38.0	47.0	91056.0	1231759.0
6686	616154700.0	0.0	4294901800.0	91246.0	154029.0	124176.0	262122.0	262143.0	163508.0	50950.0	78004.0	119224.0	64.0	89.0	84972.0	29.0	34.0	42532.0	33.0	30.0	56984.0	1232309.0
6687	616171460.0	0.0	4294901800.0	59815.0	92147.0	126240.0	243738.0	262143.0	126788.0	35353.0	46362.0	99524.0	53.0	50.0	46484.0	16.0	14.0	30408.0	27.0	16.0	27576.0	1232343.0
6689	616352900.0	0.0	4294901800.0	82245.0	149718.0	149396.0	262122.0	262143.0	163272.0	62431.0	86093.0	104928.0	54.0	60.0	80316.0	36.0	31.0	23292.0	19.0	15.0	26092.0	1232706.0
6690	616374340.0	0.0	4294901800.0	81825.0	144272.0	138188.0	262122.0	262143.0	152008.0	39326.0	56240.0	108812.0	57.0	62.0	81168.0	26.0	15.0	32200.0	25.0	27.0	34860.0	1232749.0
6691	616489100.0	0.0	4294901800.0	77968.0	123943.0	120656.0	262122.0	262143.0	127380.0	46624.0	64502.0	105772.0	49.0	59.0	81940.0	22.0	27.0	25576.0	14.0	8.0	28092.0	1232978.0
6692	616564200.0	0.0	4294901800.0	86318.0	136409.0	120220.0	262122.0	262143.0	125532.0	30727.0	36996.0	90620.0	46.0	48.0	64296.0	21.0	22.0	42800.0	12.0	11.0	34604.0	1233128.0
6693	616578750.0	0.0	4294901800.0	71053.0	117923.0	125012.0	262122.0	262143.0	117524.0	37448.0	47802.0	97236.0	30.0	29.0	45580.0	10.0	8.0	28300.0	34.0	25.0	21524.0	1233157.0
6694	616593340.0	0.0	4294901800.0	70652.0	109068.0	120264.0	262122.0	262143.0	139156.0	23954.0	33322.0	106724.0	28.0	27.0	53852.0	15.0	4.0	10408.0	9.0	4.0	13584.0	1233187.0
6695	616604600.0	0.0	4294901800.0	83802.0	128476.0	117984.0	262122.0	262143.0	126988.0	36330.0	47458.0	99824.0	79.0	82.0	71580.0	49.0	51.0	59228.0	20.0	25.0	37024.0	1233209.0
6696	616613900.0	0.0	4294901800.0	65371.0	121140.0	147552.0	262122.0	262143.0	127932.0	49589.0	67317.0	103848.0	73.0	74.0	78504.0	43.0	51.0	59804.0	42.0	44.0	30244.0	1233228.0
6697	616627260.0	0.0	4294901800.0	73213.0	125969.0	143024.0	262122.0	262143.0	143832.0	33363.0	46157.0	105132.0	58.0	67.0	64460.0	16.0	9.0	18468.0	15.0	8.0	15100.0	1233255.0
6698	617141500.0	0.0	4294901800.0	64630.0	117072.0	142892.0	262122.0	262143.0	142208.0	40173.0	52985.0	100136.0	28.0	30.0	59596.0	15.0	10.0	29856.0	8.0	6.0	16168.0	1234283.0
6699	617160700.0	0.0	4294901800.0	60025.0	88122.0	113680.0	258664.0	262143.0	120508.0	21121.0	27608.0	98552.0	31.0	31.0	44268.0	7.0	7.0	24320.0	2.0	4.0	21972.0	1234321.0
6700	617168500.0	0.0	4294901800.0	71809.0	134456.0	149052.0	262122.0	262143.0	165080.0	47763.0	64805.0	102720.0	23.0	32.0	54060.0	20.0	15.0	35364.0	10.0	5.0	16888.0	1234337.0
6701	617178200.0	0.0	4294901800.0	87531.0	135901.0	115928.0	262122.0	262143.0	126796.0	48596.0	68622.0	106408.0	51.0	66.0	81852.0	23.0	21.0	34716.0	24.0	11.0	27916.0	1234356.0
6702	617266370.0	0.0	4294901800.0	83208.0	110990.0	98428.0	262122.0	262143.0	122436.0	25610.0	31467.0	93148.0	24.0	24.0	39164.0	13.0	10.0	15156.0	13.0	4.0	37408.0	1234533.0
6703	617281600.0	0.0	4294901800.0	76378.0	118632.0	119276.0	262122.0	262143.0	141688.0	37311.0	52491.0	106816.0	47.0	59.0	79380.0	26.0	27.0	48252.0	10.0	3.0	9588.0	1234563.0
6704	617295940.0	0.0	4294901800.0	76162.0	128046.0	131616.0	262122.0	262143.0	132244.0	41238.0	53745.0	99632.0	50.0	54.0	74876.0	19.0	18.0	40304.0	27.0	13.0	12528.0	1234592.0
6705	617304500.0	0.0	4294901800.0	64396.0	105430.0	125972.0	262122.0	262143.0	131244.0	28513.0	40208.0	107924.0	40.0	41.0	64516.0	24.0	26.0	37912.0	10.0	3.0	8436.0	1234609.0
6706	617318700.0	0.0	4294901800.0	60757.0	136853.0	187960.0	262122.0	262143.0	177004.0	38941.0	70219.0	141872.0	52.0	80.0	89928.0	28.0	14.0	24196.0	23.0	29.0	38092.0	1234638.0
6707	617331260.0	0.0	4294901800.0	59506.0	154781.0	216264.0	262122.0	262143.0	196876.0	61602.0	105282.0	129156.0	66.0	83.0	75284.0	37.0	46.0	27892.0	27.0	42.0	101132.0	1234663.0
6709	617606000.0	0.0	4294901800.0	78723.0	131591.0	124128.0	262122.0	262143.0	130976.0	42865.0	55890.0	99512.0	87.0	92.0	74472.0	46.0	42.0	56728.0	21.0	30.0	73128.0	1235212.0
6711	617723970.0	0.0	4294901800.0	60982.0	93189.0	121636.0	237509.0	262143.0	104236.0	28366.0	36849.0	98800.0	15.0	20.0	53496.0	5.0	4.0	19252.0	8.0	4.0	14784.0	1235448.0
6712	617745700.0	0.0	4294901800.0	91619.0	152404.0	128832.0	262122.0	262143.0	135592.0	47701.0	61186.0	97316.0	56.0	71.0	86056.0	21.0	25.0	64432.0	19.0	20.0	68488.0	1235491.0
6713	617760700.0	0.0	4294901800.0	75137.0	120806.0	123484.0	262122.0	262143.0	133740.0	45245.0	66572.0	114528.0	53.0	69.0	72960.0	18.0	23.0	23528.0	15.0	19.0	33876.0	1235521.0
6714	617788500.0	0.0	4294901800.0	86941.0	142993.0	128568.0	262122.0	262143.0	131748.0	44203.0	55386.0	94364.0	31.0	30.0	21624.0	15.0	10.0	19388.0	19.0	11.0	16852.0	1235577.0
6715	617878500.0	0.0	4294901800.0	82731.0	127153.0	122612.0	262122.0	262143.0	119488.0	34762.0	44588.0	97744.0	44.0	40.0	47584.0	19.0	8.0	35300.0	27.0	15.0	18160.0	1235757.0
6716	617898400.0	0.0	4294901800.0	67908.0	111295.0	133732.0	262122.0	262143.0	142484.0	27828.0	39249.0	106928.0	29.0	25.0	21516.0	12.0	8.0	11412.0	13.0	11.0	42220.0	1235797.0
6717	617918000.0	0.0	4294901800.0	58584.0	90608.0	120668.0	259025.0	262143.0	120488.0	29909.0	38660.0	98296.0	11.0	11.0	12276.0	2.0	2.0	13432.0	13.0	6.0	16752.0	1235836.0
6718	617944260.0	0.0	4294901800.0	79635.0	120715.0	115684.0	259578.0	262143.0	121400.0	28559.0	36159.0	96744.0	26.0	28.0	57840.0	13.0	6.0	10796.0	11.0	11.0	20852.0	1235889.0
6719	617994700.0	0.0	4294901800.0	84882.0	145908.0	136564.0	262122.0	262143.0	136352.0	37620.0	48496.0	98276.0	45.0	60.0	78392.0	27.0	20.0	13944.0	16.0	18.0	56172.0	1235989.0
6720	618011970.0	0.0	4294901800.0	77611.0	118927.0	120092.0	262122.0	262143.0	136244.0	38969.0	54485.0	105620.0	23.0	27.0	31836.0	3.0	2.0	7704.0	15.0	8.0	17544.0	1236024.0
6721	618027260.0	0.0	4294901800.0	69918.0	123469.0	142608.0	262122.0	262143.0	145624.0	44205.0	63606.0	109492.0	57.0	60.0	58240.0	31.0	26.0	21636.0	13.0	7.0	44456.0	1236054.0
6722	618046900.0	0.0	4294901800.0	65847.0	112846.0	132484.0	257894.0	262143.0	122488.0	42464.0	55746.0	99312.0	43.0	32.0	33412.0	14.0	9.0	19500.0	11.0	7.0	13512.0	1236094.0
6723	618096260.0	0.0	4294901800.0	67398.0	94768.0	109104.0	262122.0	262143.0	112924.0	18649.0	22723.0	91956.0	26.0	33.0	73568.0	13.0	4.0	12608.0	14.0	6.0	16424.0	1236193.0
6724	618117600.0	0.0	4294901800.0	68935.0	124213.0	147196.0	262122.0	262143.0	150452.0	40827.0	53345.0	98908.0	56.0	57.0	74128.0	19.0	19.0	45440.0	19.0	13.0	36304.0	1236235.0
6725	618134800.0	0.0	4294901800.0	67928.0	111222.0	128248.0	262122.0	262143.0	143308.0	31672.0	41981.0	101312.0	33.0	32.0	40124.0	23.0	30.0	27204.0	7.0	3.0	8336.0	1236270.0
6726	618149760.0	0.0	4294901800.0	74899.0	123094.0	136564.0	262122.0	262143.0	155096.0	47027.0	64461.0	104800.0	31.0	27.0	40052.0	22.0	24.0	44440.0	9.0	3.0	10280.0	1236299.0
6727	618311200.0	0.0	4294901800.0	93453.0	168266.0	151180.0	262122.0	262143.0	162992.0	45875.0	62868.0	104420.0	28.0	33.0	52120.0	10.0	6.0	11760.0	21.0	15.0	18260.0	1236622.0
6728	618444400.0	0.0	4294901800.0	71737.0	122050.0	135336.0	262122.0	262143.0	132220.0	27544.0	34176.0	93644.0	14.0	15.0	45896.0	19.0	6.0	14560.0	8.0	3.0	8284.0	1236889.0
6729	618456100.0	0.0	4294901800.0	81666.0	152134.0	150712.0	262122.0	262143.0	150684.0	57338.0	77219.0	102212.0	61.0	68.0	76348.0	39.0	35.0	43112.0	32.0	35.0	81384.0	1236912.0
6730	618748300.0	0.0	4294901800.0	69184.0	111600.0	126564.0	262122.0	262143.0	119912.0	25868.0	33021.0	97300.0	34.0	34.0	60512.0	2.0	4.0	24984.0	1.0	1.0	5264.0	1237497.0
6731	618945300.0	0.0	4294901800.0	106658.0	169773.0	123984.0	262122.0	262143.0	131564.0	54414.0	70117.0	97968.0	77.0	82.0	75204.0	30.0	37.0	66108.0	22.0	16.0	31800.0	1237891.0
6732	618962300.0	0.0	4294901800.0	79900.0	119679.0	114964.0	262122.0	262143.0	127540.0	35982.0	46457.0	98268.0	49.0	64.0	92164.0	19.0	10.0	27136.0	13.0	5.0	11812.0	1237925.0
6733	618978940.0	0.0	4294901800.0	74802.0	128072.0	136364.0	262122.0	262143.0	140436.0	56872.0	68029.0	89832.0	79.0	92.0	85356.0	69.0	90.0	94032.0	25.0	29.0	17960.0	1237958.0
6734	619012500.0	0.0	4294901800.0	89698.0	127366.0	111292.0	262122.0	262143.0	120748.0	35736.0	43970.0	92820.0	79.0	77.0	73484.0	38.0	37.0	42048.0	24.0	16.0	30948.0	1238025.0
6735	619026370.0	0.0	4294901800.0	86337.0	150520.0	134644.0	262122.0	262143.0	137000.0	56675.0	75233.0	101008.0	64.0	71.0	80040.0	33.0	44.0	87104.0	25.0	29.0	67268.0	1238053.0
6736	619046700.0	0.0	4294901800.0	78432.0	160553.0	166508.0	262122.0	262143.0	157912.0	58590.0	81845.0	104048.0	77.0	94.0	84428.0	37.0	59.0	99392.0	32.0	26.0	46416.0	1238093.0
6737	619095700.0	0.0	4294901800.0	76103.0	135212.0	143864.0	262122.0	262143.0	126272.0	44296.0	59369.0	101596.0	66.0	66.0	68776.0	30.0	25.0	26356.0	13.0	7.0	21512.0	1238191.0
6738	619115300.0	0.0	4294901800.0	80893.0	150687.0	151700.0	262122.0	262143.0	150956.0	44769.0	61139.0	104656.0	62.0	63.0	73432.0	21.0	22.0	50616.0	7.0	5.0	26036.0	1238231.0
6739	619131460.0	0.0	4294901800.0	91385.0	165979.0	138592.0	262122.0	262143.0	162644.0	64085.0	92081.0	110640.0	85.0	107.0	82008.0	41.0	47.0	65064.0	32.0	36.0	44144.0	1238263.0
6741	619165300.0	0.0	4294901800.0	88931.0	162006.0	142356.0	262122.0	262143.0	154788.0	59699.0	84645.0	108028.0	87.0	97.0	73364.0	51.0	58.0	75796.0	30.0	15.0	42668.0	1238331.0
6742	619184000.0	0.0	4294901800.0	69957.0	110781.0	121912.0	262122.0	262143.0	121624.0	37421.0	50232.0	102544.0	43.0	52.0	74328.0	19.0	14.0	43572.0	10.0	5.0	21988.0	1238368.0
6743	619265400.0	0.0	4294901800.0	77662.0	128627.0	129876.0	262122.0	262143.0	143332.0	37959.0	48118.0	95044.0	42.0	44.0	61316.0	22.0	20.0	33800.0	12.0	6.0	14688.0	1238531.0
6744	619266940.0	0.0	4294901800.0	70460.0	115516.0	130016.0	262122.0	262143.0	121176.0	34489.0	44913.0	99788.0	31.0	31.0	54548.0	2.0	2.0	11844.0	21.0	15.0	34136.0	1238534.0
6745	619276540.0	0.0	4294901800.0	62514.0	101584.0	129792.0	253272.0	262143.0	126948.0	34261.0	46146.0	102888.0	55.0	64.0	56052.0	19.0	15.0	34488.0	17.0	15.0	40016.0	1238553.0
6746	619287740.0	0.0	4294901800.0	76878.0	133148.0	131492.0	262122.0	262143.0	136708.0	48562.0	71477.0	113648.0	74.0	83.0	78124.0	29.0	36.0	59848.0	30.0	26.0	31020.0	1238575.0
6747	619289500.0	0.0	4294901800.0	94000.0	150479.0	116200.0	262122.0	262143.0	150264.0	57186.0	81794.0	109500.0	51.0	62.0	78392.0	26.0	24.0	57260.0	23.0	29.0	41996.0	1238579.0
6748	619292000.0	0.0	4294901800.0	64176.0	115269.0	140532.0	262122.0	262143.0	136704.0	54782.0	73484.0	101560.0	72.0	75.0	70876.0	23.0	21.0	53764.0	29.0	35.0	75232.0	1238584.0
6749	619300800.0	0.0	4294901800.0	70109.0	121657.0	134380.0	262122.0	262143.0	136888.0	44207.0	60581.0	104700.0	61.0	66.0	77056.0	26.0	29.0	29784.0	16.0	26.0	66124.0	1238602.0
6750	619323400.0	0.0	4294901800.0	59900.0	116048.0	153316.0	262122.0	262143.0	135264.0	37367.0	54835.0	112572.0	48.0	61.0	88092.0	14.0	22.0	27868.0	26.0	12.0	28368.0	1238647.0
6751	619338600.0	0.0	4294901800.0	77668.0	135391.0	138872.0	262122.0	262143.0	149144.0	46501.0	70292.0	116464.0	47.0	35.0	27048.0	12.0	6.0	18816.0	24.0	19.0	38008.0	1238677.0
6752	619346400.0	0.0	4294901800.0	73167.0	172197.0	173656.0	262122.0	262143.0	189700.0	67112.0	107661.0	121388.0	78.0	104.0	94428.0	26.0	35.0	29056.0	58.0	65.0	64528.0	1238693.0
6754	619366600.0	0.0	4294901800.0	75457.0	113038.0	116168.0	262122.0	262143.0	131592.0	32225.0	41277.0	96048.0	30.0	23.0	28428.0	5.0	3.0	12660.0	16.0	15.0	28660.0	1238733.0
6755	619375700.0	0.0	4294901800.0	64410.0	102151.0	121316.0	262122.0	262143.0	119340.0	29143.0	39456.0	100856.0	46.0	52.0	76868.0	18.0	13.0	34980.0	29.0	26.0	60900.0	1238751.0
6756	619382500.0	0.0	4294901800.0	81754.0	140260.0	130180.0	262122.0	262143.0	139464.0	49430.0	71726.0	111412.0	36.0	43.0	75952.0	36.0	43.0	71544.0	18.0	11.0	32332.0	1238765.0
6760	619488000.0	0.0	4294901800.0	70995.0	127991.0	147164.0	262122.0	262143.0	153312.0	38314.0	53074.0	105776.0	49.0	48.0	57800.0	13.0	13.0	28644.0	44.0	38.0	17392.0	1238976.0
6761	619573000.0	0.0	4294901800.0	63544.0	116198.0	145548.0	262122.0	262143.0	136408.0	29831.0	40951.0	104424.0	32.0	25.0	35584.0	36.0	23.0	18272.0	6.0	3.0	7444.0	1239146.0
6762	619596350.0	0.0	4294901800.0	78426.0	122830.0	125256.0	262122.0	262143.0	142136.0	30373.0	41442.0	104124.0	57.0	59.0	63268.0	26.0	30.0	23040.0	25.0	26.0	42028.0	1239193.0
6763	619616830.0	0.0	4294901800.0	81847.0	131020.0	125800.0	262122.0	262143.0	147940.0	44348.0	61826.0	106036.0	31.0	41.0	58400.0	19.0	9.0	26636.0	6.0	3.0	10940.0	1239234.0
6766	619961500.0	0.0	4294901800.0	83053.0	135863.0	128180.0	262122.0	262143.0	130912.0	34307.0	44629.0	98880.0	48.0	50.0	62872.0	27.0	26.0	48876.0	28.0	20.0	32440.0	1239923.0
6769	620130400.0	0.0	4294901800.0	73557.0	133096.0	140924.0	262122.0	262143.0	146420.0	41233.0	56329.0	104560.0	32.0	33.0	59888.0	17.0	16.0	27788.0	15.0	6.0	15472.0	1240261.0
6770	620214200.0	0.0	4294901800.0	82352.0	132445.0	127288.0	262122.0	262143.0	150052.0	29467.0	40484.0	105028.0	44.0	63.0	95776.0	17.0	18.0	38572.0	13.0	8.0	36340.0	1240428.0
6771	620242400.0	0.0	4294901800.0	89528.0	144973.0	130872.0	262122.0	262143.0	154384.0	37596.0	50682.0	101772.0	38.0	42.0	57200.0	17.0	11.0	33292.0	6.0	3.0	9620.0	1240485.0
6772	620434900.0	0.0	4294901800.0	80430.0	145737.0	148768.0	262122.0	262143.0	132684.0	51636.0	69307.0	101472.0	45.0	59.0	89680.0	18.0	11.0	26252.0	20.0	9.0	16704.0	1240870.0
6773	620611500.0	0.0	4294901800.0	86971.0	171218.0	159940.0	262122.0	262143.0	164700.0	57352.0	77125.0	102140.0	84.0	100.0	78084.0	49.0	37.0	49172.0	20.0	22.0	55588.0	1241223.0
6774	620632000.0	0.0	4294901800.0	82878.0	143159.0	136244.0	262122.0	262143.0	151452.0	50043.0	66945.0	102132.0	54.0	55.0	61388.0	18.0	25.0	66016.0	20.0	8.0	17032.0	1241264.0
6775	620646300.0	0.0	4294901800.0	69746.0	117285.0	130468.0	262122.0	262143.0	134228.0	39743.0	53671.0	102944.0	67.0	82.0	88652.0	46.0	46.0	60064.0	44.0	70.0	94888.0	1241293.0
6776	620660160.0	0.0	4294901800.0	69560.0	179937.0	229412.0	262122.0	262143.0	223840.0	43751.0	87119.0	170584.0	77.0	113.0	76900.0	53.0	77.0	60216.0	49.0	44.0	53580.0	1241320.0
6777	620676740.0	0.0	4294901800.0	67876.0	123284.0	143036.0	262122.0	262143.0	147100.0	30971.0	41771.0	103300.0	35.0	26.0	33784.0	15.0	10.0	27912.0	13.0	13.0	42244.0	1241353.0
6778	620685400.0	0.0	4294901800.0	71126.0	109651.0	112872.0	262122.0	262143.0	117540.0	26073.0	33249.0	97348.0	29.0	24.0	44600.0	2.0	2.0	5552.0	15.0	10.0	17884.0	1241371.0
6779	620696770.0	0.0	4294901800.0	61023.0	151032.0	197488.0	262122.0	262143.0	186120.0	43358.0	78849.0	140008.0	49.0	48.0	58612.0	36.0	45.0	64732.0	42.0	42.0	55764.0	1241394.0
6782	620935700.0	0.0	4294901800.0	78003.0	130052.0	134572.0	262122.0	262143.0	134608.0	36760.0	48118.0	100424.0	37.0	41.0	71172.0	16.0	13.0	30992.0	25.0	16.0	19448.0	1241871.0
6783	621022600.0	0.0	4294901800.0	71675.0	126952.0	143692.0	262122.0	262143.0	145676.0	31600.0	40168.0	96144.0	41.0	45.0	63196.0	14.0	5.0	13000.0	8.0	4.0	10172.0	1242045.0
6785	621317400.0	0.0	4294901800.0	71856.0	118429.0	137372.0	262122.0	262143.0	136980.0	30255.0	39269.0	98532.0	38.0	41.0	65432.0	14.0	13.0	25080.0	16.0	7.0	28736.0	1242635.0
6786	621335100.0	0.0	4294901800.0	69955.0	115670.0	131548.0	249544.0	262143.0	136376.0	30866.0	40293.0	98420.0	46.0	48.0	42112.0	21.0	18.0	43176.0	31.0	18.0	23628.0	1242670.0
6787	621352900.0	0.0	4294901800.0	71103.0	145916.0	165980.0	262122.0	262143.0	166548.0	49207.0	69764.0	107700.0	52.0	50.0	47648.0	24.0	26.0	35116.0	19.0	22.0	26680.0	1242706.0
6788	621357700.0	0.0	4294901800.0	68394.0	128582.0	152440.0	262122.0	262143.0	150296.0	44247.0	61550.0	105568.0	57.0	65.0	70132.0	10.0	9.0	27712.0	11.0	9.0	13124.0	1242715.0
6789	621376900.0	0.0	4294901800.0	67975.0	102768.0	113052.0	262122.0	262143.0	125644.0	35362.0	47776.0	103128.0	32.0	23.0	25760.0	22.0	11.0	13944.0	25.0	21.0	20068.0	1242754.0
6790	621408100.0	0.0	4294901800.0	83366.0	123607.0	113368.0	262122.0	262143.0	136220.0	24965.0	33708.0	102912.0	41.0	42.0	41680.0	5.0	5.0	9388.0	35.0	25.0	37816.0	1242816.0
6791	621420700.0	0.0	4294901800.0	74341.0	126735.0	135404.0	262122.0	262143.0	140548.0	38589.0	48913.0	96392.0	47.0	53.0	78340.0	23.0	19.0	26860.0	20.0	15.0	29584.0	1242841.0
6792	621437950.0	0.0	4294901800.0	70557.0	135678.0	152416.0	262122.0	262143.0	149288.0	56707.0	85748.0	115760.0	61.0	78.0	79732.0	31.0	34.0	21076.0	15.0	7.0	13368.0	1242876.0
6793	621456500.0	0.0	4294901800.0	66488.0	113836.0	129520.0	262122.0	262143.0	125836.0	34016.0	43329.0	97512.0	49.0	61.0	56484.0	22.0	10.0	14772.0	51.0	55.0	44588.0	1242913.0
6795	621616060.0	0.0	4294901800.0	83182.0	124761.0	114020.0	262122.0	262143.0	115496.0	24853.0	29668.0	90208.0	27.0	30.0	76532.0	13.0	16.0	19576.0	19.0	10.0	19284.0	1243232.0
6796	621628740.0	0.0	4294901800.0	79621.0	130882.0	133956.0	262122.0	262143.0	160280.0	47041.0	63562.0	102944.0	41.0	37.0	61764.0	10.0	9.0	35244.0	20.0	18.0	15252.0	1243257.0
6797	621652540.0	0.0	4294901800.0	65274.0	98731.0	113684.0	262122.0	262143.0	103348.0	32330.0	42531.0	99220.0	49.0	51.0	72064.0	13.0	8.0	34212.0	26.0	31.0	37272.0	1243305.0
6798	621685000.0	0.0	4294901800.0	80044.0	104307.0	95660.0	262122.0	262143.0	112296.0	27654.0	37406.0	103912.0	74.0	88.0	86408.0	23.0	17.0	32192.0	164.0	188.0	94856.0	1243370.0
6799	621714100.0	0.0	4294901800.0	73415.0	131450.0	139248.0	262122.0	262143.0	142236.0	42654.0	59181.0	106096.0	91.0	94.0	71172.0	41.0	45.0	69068.0	40.0	59.0	98460.0	1243428.0
6800	621736800.0	0.0	4294901800.0	69936.0	124594.0	142136.0	262122.0	262143.0	141728.0	31170.0	40264.0	97568.0	54.0	53.0	59992.0	18.0	26.0	60788.0	9.0	5.0	18828.0	1243474.0
6801	621760060.0	0.0	4294901800.0	68866.0	115413.0	132252.0	262122.0	262143.0	137592.0	34205.0	46326.0	104108.0	39.0	44.0	79664.0	29.0	33.0	38456.0	13.0	13.0	39408.0	1243520.0
6802	621790850.0	0.0	4294901800.0	63269.0	125540.0	158068.0	262122.0	262143.0	146820.0	33840.0	45792.0	103896.0	23.0	25.0	49760.0	11.0	4.0	11100.0	11.0	13.0	42276.0	1243582.0
6803	621817500.0	0.0	4294901800.0	60542.0	111009.0	147504.0	250814.0	262143.0	149584.0	32139.0	44800.0	107396.0	37.0	41.0	69452.0	19.0	18.0	37464.0	16.0	19.0	29592.0	1243635.0
6804	621849900.0	0.0	4294901800.0	56519.0	105168.0	149304.0	262122.0	262143.0	128612.0	25326.0	32798.0	98108.0	35.0	34.0	58816.0	16.0	19.0	55644.0	18.0	15.0	40260.0	1243700.0
6805	621875100.0	0.0	4294901800.0	76689.0	132800.0	134340.0	262122.0	262143.0	146064.0	49309.0	67440.0	104136.0	52.0	54.0	75424.0	24.0	23.0	46144.0	38.0	47.0	80752.0	1243750.0
6806	621901500.0	0.0	4294901800.0	75481.0	119399.0	131412.0	262122.0	262143.0	127588.0	33724.0	46397.0	106232.0	35.0	37.0	50996.0	8.0	4.0	10112.0	11.0	3.0	9436.0	1243803.0
6807	621918700.0	0.0	4294901800.0	71490.0	121166.0	138388.0	262122.0	262143.0	143616.0	39392.0	51659.0	99344.0	63.0	64.0	69960.0	21.0	26.0	64460.0	19.0	19.0	30500.0	1243837.0
6810	621949300.0	0.0	4294901800.0	79084.0	132197.0	124236.0	262122.0	262143.0	122776.0	40318.0	53726.0	102588.0	32.0	31.0	47768.0	14.0	10.0	34680.0	23.0	8.0	14608.0	1243899.0
6811	621961000.0	0.0	4294901800.0	87506.0	169506.0	155140.0	262122.0	262143.0	162952.0	50549.0	67959.0	101328.0	49.0	56.0	71944.0	33.0	37.0	59632.0	11.0	11.0	44788.0	1243922.0
6812	621970000.0	0.0	4294901800.0	67645.0	142696.0	175516.0	262122.0	262143.0	167292.0	50412.0	68304.0	102936.0	56.0	78.0	86448.0	30.0	37.0	45612.0	13.0	11.0	21512.0	1243940.0
