"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
73376.1,46920.5,40.2748,13.5324,245.185,8.76346
96295,62277.5,97.609,34.9894,377.369,8.76398
58584.5,50864,74.7296,33.8669,233.691,8.76536
48435.1,36908.1,62.2779,32.4143,180.93,8.76743
48766.5,59107.3,92.8896,44.6296,310.146,8.76801
99326.8,44742.8,49.3877,-1.05618,190.086,8.77719
46895,28838.2,51.5625,4.88465,142.81,8.786
100140,47828.5,62.6355,52.4215,273.62,8.78686
106556,50789.8,97.3554,95.3073,450.949,8.80133
79316.7,46816.5,46.5917,35.3855,277.289,8.80324
92313.9,39314,91.9249,19.87,244.618,8.80436
67379.8,40467.6,36.0809,4.48859,219.473,8.81225
50933.9,43171.3,71.9257,45.6201,213.136,8.81577
62585.7,39834.7,57.4138,33.2066,201.157,8.82092
99123.5,45385.5,42.9672,14.9847,278.065,8.82608
93142.5,38003.9,41.9316,16.9652,252.341,8.84027
78306.8,37312,29.4539,9.04339,200.158,8.84664
65421.7,39314.4,33.5958,20.8603,205.438,8.85035
58538,27772.5,29.661,15.0507,162.795,8.86714
35601.2,32238.2,62.6866,6.60094,309.163,8.86848
84375.7,47596.8,39.6017,35.2535,281.943,8.87543
70830.2,82186.3,97.254,53.5441,455.955,8.88469
48859.3,29711.6,75.3921,15.975,213.35,8.88867
121847,61289.1,66.364,43.7712,403.492,8.89086
71442.6,40439.3,54.0998,23.1711,174.771,8.89435
76157.1,45597.4,62.891,41.3941,274.184,8.89929
101353,46346.2,63.4019,68.0722,274.326,8.8994
81190,50266.1,66.1597,79.5572,288.002,8.90277
76580.9,35095.9,34.9419,27.8586,203.655,8.90665
62856.6,36383.3,70.3956,16.7012,179.498,8.90979
83461.4,47780.3,71.7727,21.6526,304.108,8.91107
44195.1,25778.8,37.7377,15.3808,175.272,8.92425
48874,37105.1,80.0271,63.4495,183.578,8.9286
74022.8,36253.5,44.8312,44.8937,200.515,8.93096
65701.9,34662.3,62.329,16.5691,232.058,8.93145
73644.3,37580.2,58.1883,3.63046,196.731,8.93414
88470.3,37403.2,49.6466,40.6678,202.585,8.93454
67865.5,49928.3,73.1494,13.0703,257.013,8.93519
44249.6,30344.4,57.362,2.50831,118.36,8.93905
75129.6,45514.1,48.4039,20.9264,248.232,8.9403
60258.1,31915.3,43.3296,31.0938,183.507,8.94305
42501,23520.9,33.8546,5.67678,124.86,8.94372
76726.8,40011.6,50.2162,22.1147,307.268,8.94435
33793.9,24427.7,43.1743,12.5421,103.676,8.94524
85547.4,80887,62.0735,44.2994,315.688,8.94705
85932.4,55088.4,63.8106,61.9967,343.393,8.94967
64484.3,34973.5,28.988,-14.2894,180.429,8.9508
108851,74085.5,74.7806,28.6509,410.057,8.95276
64075.9,38843.3,78.2449,27.3965,199.73,8.95555
61488.5,40665.2,46.3845,36.7061,173.194,8.96434
24474.5,21008.7,35.9774,41.3281,124.788,8.96471
39574.7,39798.2,34.8383,51.563,174.484,8.97463
38993.4,26461.2,32.1461,5.08269,130.776,8.9828
71408.6,38621.9,33.7511,10.4297,207.72,8.98912
38679.5,66990.9,54.8247,36.1118,375.703,8.99376
54118.3,24521.7,54.3587,8.0532,143.53,8.99585
61290.6,30996.1,55.3425,50.3084,195.517,9.00581
66806.9,45556.1,48.1968,28.1227,209.716,9.01137
115630,60799.9,110.829,59.091,334.311,9.01264
50341.5,27429.9,51.3554,3.49845,156.116,9.01989
52581.7,30660.4,21.7919,27.1984,89.7589,9.02219
107975,53026.6,53.9444,36.1778,255.597,9.02715
49787.6,23034.5,41.3621,1.32015,109.756,9.03842
42402.6,28438.4,66.7213,12.8062,126.231,9.04627
74683.9,58111.7,84.5558,17.7574,300.876,9.05108
86737.9,45591.8,44.5205,49.1858,268.324,9.05453
34878.8,21740.1,20.4977,3.1684,98.9677,9.05522
66045.7,51519.8,69.6303,17.6914,223.599,9.06255
64715.8,27592.2,34.2688,13.7964,162.938,9.06892
103872,55679.2,59.8757,11.4199,331.934,9.07396
30781.5,25920.5,90.2996,25.2177,167.674,9.07728
27616.2,40223.2,45.5561,-2.98214,168.391,9.07959
88681,56849.2,42.3458,28.5849,288.776,9.0824
56154.4,26900.1,53.5819,24.0293,141.154,9.083
41046.9,36981.2,101.766,30.3675,212.21,9.08503
65235.9,47566.2,65.1385,50.5065,193.302,9.08623
49368.7,36861.3,58.1883,19.2759,206.222,9.08878
51737.8,37011.9,52.9088,10.2976,165.091,9.08985
49372.1,35382.9,47.213,35.2535,134.237,9.09712
46257.5,26871.8,35.615,-3.97619,143.17,9.09904
132904,52396.4,62.7377,22.6429,379.174,9.10041
84692.6,49556.3,75.6979,34.9894,269.737,9.10343
66326.5,72858.6,49.1806,42.4506,372.924,9.10735
46374.3,21464.7,32.4567,12.08,134.021,9.1104
93769.3,57039.7,84.4541,27.7926,298.626,9.11079
47931.9,23172.5,63.8616,14.3906,167.387,9.11489
75135,43525.7,40.9996,61.4024,188.514,9.12379
64532.3,36007,47.5237,18.0215,216.768,9.12507
86233,61022.7,46.1774,33.8009,277.359,9.12978
87875.1,48395.2,48.6628,13.7304,247.595,9.13059
121946,67138.4,92.8389,44.2334,424.476,9.1336
65135.3,50872.5,77.0225,28.981,228.505,9.13582
96702.9,57495.8,54.8247,29.2451,405.566,9.13791
69216.1,45215.6,43.7438,15.975,208.718,9.13824
60681.8,27666.9,32.9745,41.7903,143.89,9.14081
125848,88312.7,96.3408,102.518,453.281,9.14321
35518.6,25770.6,46.7988,0.0660073,173.338,9.15589
72107.3,44542.2,53.0124,26.4061,241.356,9.1585
75660.8,40691,64.3214,12.8722,262.742,9.16327
76096.5,43422.6,67.0276,17.7574,326.826,9.16596
86295.3,49246.7,65.7002,6.73296,284.339,9.16628
114169,45416.3,60.1313,78.9707,311.62,9.16928
131786,79087.1,101.462,7.72314,413.302,9.17034
29137.3,25943.9,43.2778,12.8062,116.12,9.17366
69985.2,36862.9,44.5723,23.5012,229.926,9.17776
70726.9,41724.1,76.1055,46.6766,256.942,9.18023
76093.8,41264.1,58.444,13.3343,173.983,9.18064
59135.9,40936.4,39.8606,21.7846,216.839,9.18196
50392.9,32827.6,70.0895,25.5478,212.637,9.18326
67772,41046.7,89.8932,31.7541,248.587,9.18583
107175,52837,69.0691,39.8094,363.954,9.19008
72123.9,47739.1,50.7858,17.5594,243.98,9.19535
64147.5,26437.6,54.6176,28.3868,162.292,9.20596
80555.6,39425.4,118.712,32.6124,240.647,9.20729
33096.2,19434.1,18.6341,18.4176,32.9361,9.2163
112235,63497.2,82.8771,45.6861,394.15,9.22598
50060.3,39056.8,51.0447,8.51529,148.135,9.23449
109336,70064,71.4667,-12.612,350.51,9.23559
68432.1,49016.3,72.3846,28.2548,201.514,9.23794
75359.6,41150.2,41.2585,22.0487,209.217,9.24717
92543.7,40491.2,62.329,22.5769,294.336,9.24887
64712,40080.8,43.7438,13.7304,209.359,9.26878
114481,70334.9,76.8697,26.9343,360.892,9.27089
61343.8,38854.7,53.9962,23.5012,200.158,9.27199
69878.2,52374.2,29.0398,8.71333,256.093,9.27228
44313.7,24796.6,28.8327,4.48859,166.885,9.28589
74936.3,40887.4,59.1088,24.9536,245.398,9.29417
68113.7,26102.1,34.8901,12.8062,175.057,9.29755
32666.8,23510,50.9929,28.3208,140.434,9.29825
51641.2,31292.6,40.1712,0.79209,158.989,9.3003
68176.4,29353.4,35.9256,3.23441,174.341,9.30682
73615.6,42404.1,66.5171,37.3003,233.052,9.31356
53798.2,27183.2,55.3425,5.8088,110.335,9.31491
122419,50847,70.4976,33.8669,339.553,9.31702
61402.7,34108.9,63.8106,46.7426,176.634,9.31924
45367.6,22561.4,38.825,40.6678,138.489,9.31928
52303.1,27569.1,26.037,-3.1064,91.8628,9.32044
63796.9,39919.8,62.2268,4.68662,194.588,9.32358
78100.3,50177.8,50.9929,22.4448,263.449,9.32459
60019.2,50568.5,91.1631,35.0554,257.862,9.3247
54582.9,25276.2,68.865,28.783,168.534,9.32897
79189.4,40046.3,44.2098,36.574,267.265,9.3314
44665.4,32796.7,45.8668,6.60094,130.488,9.3322
94323.3,57767.9,87.8606,58.0345,308.11,9.33755
113201,69463.2,50.3716,25.7459,283,9.34004
61635.3,28734.4,34.1135,16.7012,230.21,9.34686
56205.1,28988,49.1806,17.2953,121.972,9.3557
49549.6,29447.5,62.1246,28.915,194.017,9.35603
73940.3,78412.7,78.4995,34.8573,325.916,9.36287
91178.9,62857,95.2753,38.4228,396.919,9.36408
65452.2,69470.5,62.329,36.2439,293.633,9.36726
103352,57159,93.1943,47.6671,364.093,9.3687
72347.1,42544.9,72.3336,25.3498,263.095,9.37136
84375.6,48185,75.2902,24.6235,261.045,9.37422
28953.1,21623.7,56.0675,24.0953,122.549,9.37439
120030,64920.9,82.0121,106.412,366.946,9.37609
36873.6,19208.2,43.951,2.50831,106.572,9.37708
83224.3,59970.5,63.2997,10.1656,304.529,9.38286
75281,32338.1,70.9567,35.1874,204.511,9.38354
77039.2,40012.4,57.3102,20.5302,245.61,9.40072
26776.5,21538.8,26.1923,9.04339,100.055,9.40831
82609.7,46731.8,53.3748,7.06302,244.618,9.41046
47912.8,29885.3,32.0426,0.924106,113.951,9.41119
76603.8,78745.8,80.587,64.7703,323.466,9.41713
43084.5,18981.3,21.326,17.0973,71.6158,9.4189
30840.1,41360.3,98.7755,27.1324,230.139,9.42133
60917.6,43691.2,33.1816,23.5672,247.949,9.43095
31362.6,18886.9,47.0577,17.8235,109.611,9.433
85809.2,63269.1,48.8182,25.8779,316.669,9.43733
80288,35415.9,31.4213,39.0831,195.446,9.43741
49936.7,49930.8,50.734,49.7141,208.076,9.43946
83282.1,52004.6,74.2199,6.20487,269.242,9.44376
46801.6,38928.9,46.5917,33.4047,168.821,9.4452
85700.7,72970,70.5486,19.0118,381.534,9.44813
57997.1,37634.8,70.2936,17.2953,178.209,9.44885
95749.7,53473.6,53.5302,10.9578,275.878,9.4563
66187.1,29819.2,26.2441,37.6965,200.23,9.45642
63453,33124.3,56.2746,41.6582,160.497,9.46225
56811.2,57541.7,87.9622,52.7516,282.929,9.46794
42299.9,32078.9,71.5177,5.01668,117.71,9.47323
95890.4,49953,47.213,26.3401,257.154,9.47524
105936,54881.4,89.9948,49.3179,391.864,9.47765
63374,46345.5,40.6372,28.915,224.168,9.47922
85378.8,52077,57.8798,26.208,271.502,9.48114
93540.5,53581,69.9875,30.8957,264.297,9.49922
65862.6,36532.6,87.7081,-4.28683,216.982,9.5071
59170.1,22833.5,49.0771,2.77234,136.904,9.50872
94694,50970.5,62.5334,40.8659,272.632,9.51998
44561.8,27281.8,39.3946,37.6305,143.17,9.52421
84579.4,46971.8,52.1839,22.6429,230.779,9.52528
99024.6,43190.4,49.802,32.4143,284.762,9.52695
72550.3,50694.6,53.2713,45.7521,344.371,9.52997
49385.1,35149.1,44.3134,32.6124,223.813,9.53229
57112.1,23547.2,29.7646,47.6671,144.178,9.53329
88544.8,81946,85.0644,93.9422,459.793,9.54003
90533.7,62956.7,90.0964,41.5922,325.216,9.54237
53370.9,37374.8,66.6703,86.3308,221.75,9.54433
62722.5,38769.7,42.9672,22.6429,233.691,9.54612
39282.2,25294.9,35.5632,-9.25707,112.36,9.54963
45816.3,30211.9,44.3134,25.2177,148.495,9.55226
48678.5,30670.3,47.1094,25.7459,156.906,9.55388
63856.9,46445.5,49.2324,22.1147,243.483,9.55402
39723.4,21832.6,49.9573,16.041,133.444,9.55476
62297.3,50037.1,60.1313,39.3472,211.782,9.55711
93454.8,51536.1,62.6866,38.6869,275.878,9.5575
33650.6,28696.5,43.3296,2.83835,146.625,9.56094
91869.7,46113.2,69.1201,26.6702,262.53,9.56146
109957,68450.3,83.8437,35.7817,415.304,9.56216
50233.3,26198.8,37.8931,-3.41704,160.425,9.56774
87424,40610.1,41.2585,47.4029,229.002,9.56888
55014.4,50121.9,60.438,55.261,228.505,9.57209
107599,53488.9,54.4622,21.2565,329.066,9.57579
75059,37058.6,70.7016,-1.73958,239.015,9.57688
78252.2,38792.4,47.9897,25.0857,215.415,9.57977
79343.4,38101.1,71.8747,35.5836,275.525,9.58088
58426.2,31556.1,24.6392,15.4468,181.216,9.58387
94620.2,40136.6,58.5463,13.7964,322.275,9.59012
92612.8,48767,71.0077,2.90436,304.88,9.5919
94478.8,41855.6,64.5257,-6.83408,260.691,9.59335
49503,25639.3,47.4719,-2.73363,158.63,9.59877
80071.5,48874.7,68.814,37.4984,281.167,9.60097
122199,61462.6,94.6663,66.2231,343.673,9.60414
49298.4,27280.2,65.9555,-0.124256,185.081,9.60555
96989.9,56453.3,38.825,6.60094,276.866,9.60856
29444,29085.9,20.8601,11.948,180.858,9.61472
130841,64807.8,51.4589,56.5156,272.279,9.62092
34469.1,39081.9,40.5854,16.8332,176.705,9.62524
83578.2,43597.6,63.6062,49.2519,207.648,9.62987
84910.2,48625.2,72.4866,0.198022,245.539,9.63822
43676.5,23108.2,41.2067,23.6332,132.651,9.64192
44564.2,33386.2,48.4039,17.4274,110.045,9.64575
40319.2,22007.2,65.9555,66.8175,157.337,9.65104
74656.4,43467,75.9526,22.973,235.679,9.65182
91349.3,67034.5,96.696,78.71,271.643,9.65638
54052.6,32431.2,39.9641,0.0660073,202.299,9.65721
63326.6,49150.6,45.5043,46.8086,212.424,9.66523
85523.3,42415.1,36.5469,48.6576,212.709,9.6657
115702,61728,66.7213,52.3554,305.372,9.66819
57149.2,32699,41.1032,23.1711,201.8,9.66846
85170.6,81154.1,78.0412,28.5849,338.575,9.6704
74426.7,42859.5,43.2261,-9.07069,192.016,9.67203
84235.7,42393.9,59.8757,14.5886,235.111,9.67857
100505,89654.3,147.506,44.3655,495.179,9.68388
84682.7,38403.4,46.747,56.8458,289.41,9.68882
69815.4,41400.2,42.9672,36.1118,200.015,9.68964
57115.6,42714.5,59.3644,7.59112,203.726,9.68973
77683.1,37569.2,30.5929,12.2781,206.151,9.6986
65656.4,44780.3,55.3943,7.98719,212.21,9.70267
62336.8,34546.6,97.8626,43.7052,194.803,9.70686
60452.1,38306,51.7696,5.54476,187.727,9.70917
70108.6,38419.3,60.5913,26.6702,249.295,9.71192
101782,59331.5,82.7245,25.5478,288.002,9.71426
118601,62307.8,72.6905,16.6351,308.321,9.71693
37507.2,44709.1,44.1063,26.01,244.405,9.71696
58151.8,39953.3,68.865,35.4515,184.866,9.71924
86229.4,51518.1,54.4622,23.4351,316.178,9.71991
39662,35737.6,63.5552,29.8393,190.944,9.72067
48877.2,31488.1,63.0443,19.672,192.516,9.72076
37328.8,26744.6,17.7541,14.5886,162.651,9.732
55007.6,40564.5,48.8699,6.73296,267.406,9.73376
115167,53419.7,25.1052,25.1517,209.288,9.73537
65469,51008.6,59.4155,9.70352,228.079,9.73625
84981.6,48256.5,51.5625,21.4545,309.725,9.73655
95436.5,39161.1,64.9853,43.7712,274.89,9.74057
98985.2,41968.1,84.7084,18.6817,241.498,9.74144
113540,85305.2,119.066,57.5062,527.379,9.7459
81875.4,52203.4,51.7178,37.6305,289.692,9.75154
122818,79985.1,136,69.1289,464.313,9.75767
55506.4,58095,72.1297,31.688,298.134,9.76057
65872.2,36919.8,58.9554,10.6277,195.874,9.76634
59805.2,41842.1,31.2142,-0.062128,257.579,9.77348
106053,43408.6,51.7696,-0.869792,241.852,9.77533
42634.8,51195.2,36.3916,35.9798,280.392,9.77575
75755.4,50471.1,77.2262,51.2329,202.727,9.77972
51908.5,22842.6,22.7238,5.28072,109.901,9.78127
61747.3,31743.4,53.5819,22.5769,203.583,9.78366
97026.9,35489,54.98,48.5255,224.808,9.78902
98208.6,62528.2,76.9206,14.9847,307.057,9.79384
46486,21424.3,60.7447,10.8258,119.588,9.79397
81687.8,52980.7,46.281,16.239,347.371,9.79537
42035.5,49626.7,65.3428,1.84822,241.214,9.7988
100326,75834.4,62.2268,30.1695,373.271,9.80159
37885.5,27073.1,33.0263,28.4528,125.726,9.80325
83098.7,39117.7,20.3424,37.4324,245.681,9.80354
60389.8,43831.6,33.2333,-0.869792,215.344,9.8064
78732,40468,44.883,29.4432,164.948,9.8186
62652.6,34181.4,36.4951,22.1807,167.315,9.82362
62716.1,45078.2,33.8546,14.7867,249.649,9.83429
67373.7,26583.1,63.9127,61.2042,172.693,9.83441
50729.8,72546.4,56.0675,41.7243,361.379,9.83493
44282,21841.8,58.6997,14.9187,139.714,9.83656
85575.5,31791.4,27.6419,49.8461,190.372,9.84661
51990.2,21626,46.4881,22.1147,133.084,9.84784
76763.8,46191.5,42.8118,-5.84003,209.003,9.859
56269.4,35382,51.0447,17.2953,154.607,9.86188
49755.2,25878.2,77.1753,57.176,167.961,9.86268
101431,60850.6,53.8409,9.96758,278.629,9.86587
97796,48421.5,44.7276,14.5226,231.347,9.87271
42064.1,27903.1,48.8699,19.3419,169.467,9.87654
67290.2,34459.8,42.1387,22.7749,214.418,9.88007
66370.2,37489,27.849,6.00684,231.347,9.88518
31124.5,14609.5,72.9965,30.3015,95.3437,9.88914
95211.8,41536.8,71.8747,60.0156,237.879,9.89026
75446.5,36336.1,83.8437,25.0857,175.344,9.89155
43924.9,31374.1,44.5205,7.12903,131.065,9.89485
80480.1,42077.5,74.5257,60.0156,184.937,9.89706
90833.5,58459.7,58.0349,5.87482,292.226,9.90076
52494.5,32462.1,65.9555,9.63751,171.044,9.91042
62934.3,28007.5,24.4839,25.1517,179.355,9.91175
33666.9,25353.4,50.0091,42.5826,151.875,9.92157
111746,52242.5,103.945,44.6296,283.282,9.92305
101000,38311.7,71.3137,75.1894,297.572,9.93455
61940.1,27465,60.0802,30.2355,154.391,9.93566
37625.4,35428.4,60.3358,49.45,176.347,9.93691
67531.1,29479.2,57.4138,32.8105,157.481,9.93922
99778.5,57515.2,58.7508,23.1711,304.951,9.93957
49734.8,32290.5,33.4404,0.0660073,218.477,9.94289
60094.4,30057.2,56.6888,7.85517,185.51,9.95536
39319.6,24533.6,2.7431,-0.497024,121.466,9.95579
79977.4,37719.5,28.988,19.2759,258.994,9.96533
41330.9,35061.5,37.0647,-2.92002,231.276,9.96966
65961.8,49059.4,53.0641,39.4793,243.342,9.97226
60142.6,39244.6,92.0772,49.7141,127.097,9.97431
95453.1,48339.9,89.1311,9.76954,293.07,9.97642
87855.7,44258,68.6098,-0.869792,319.052,9.98708
114913,63100.9,12.4741,12.146,237.95,9.99528
74165.5,46983.4,64.4235,30.6977,346.046,9.99755
60189.3,47539.6,35.4596,38.0266,255.526,9.99873
97139.1,58051.6,102.324,62.0627,278.699,10.0019
56453.5,35241.3,52.9606,68.5345,208.219,10.0037
58986.6,30905.6,40.3265,-8.26302,154.247,10.0046
76419.6,37300.3,36.9611,47.0728,207.934,10.0058
85240,51553.6,40.1194,-1.05618,261.398,10.0104
98731.4,45792,55.2389,51.3649,313.373,10.0169
82525.5,36069.8,48.6628,-8.26302,242.633,10.0185
56542.4,39915.9,62.1757,65.7609,226.373,10.0203
77682.1,61104.3,32.8192,4.22455,279.687,10.0226
53221.3,29449.6,71.2117,51.9592,177.923,10.0311
61138,28586.3,46.0739,-2.6715,166.526,10.0317
81218.4,59151.8,60.1313,56.4496,250.358,10.0319
100193,49155.7,57.5173,12.146,280.674,10.0324
64121.3,40090.2,73.4553,49.648,215.558,10.0331
78497.9,54576.4,69.3242,1.38616,275.666,10.0379
51033.3,32346.7,28.522,15.975,158.845,10.0381
65864.4,65737.4,55.9121,48.9877,252.695,10.0387
61856.8,29566.9,43.1225,31.688,158.415,10.0443
35412.2,22288,14.2858,11.882,93.6034,10.0451
52777.6,31756.4,43.951,19.0118,195.517,10.0468
62987,37819,37.4789,-2.54725,160.066,10.047
56001.3,36169.1,42.8118,45.8842,203.155,10.0513
92740.1,49272.4,46.1774,5.28072,255.951,10.0532
50456.2,22990.5,45.5561,39.2151,128.107,10.0573
119110,56973.1,51.0447,19.0118,274.961,10.0628
60269.4,30495.1,39.0321,20.6623,174.986,10.0632
48138,28491.5,63.5552,-4.16258,97.2284,10.0639
64298.8,35464.1,42.8118,56.8458,185.796,10.0794
45753.4,25756.7,58.2906,41.3941,156.834,10.0842
98781.8,60848.5,57.9326,80.8604,313.724,10.0859
60080.6,60691.3,51.7178,-3.23066,287.509,10.0902
36072.5,37631.6,61.6647,-3.78981,150.221,10.091
78918.8,48452.8,46.747,48.7236,285.889,10.095
26557.5,27739.5,43.951,18.5497,101.069,10.104
65268.2,59956.6,67.0276,46.4125,290.536,10.1055
74839.9,40427.9,46.747,2.31028,194.588,10.111
63683.9,25838,31.0071,16.9652,155.9,10.1118
55292.5,49111.4,48.2486,17.5594,168.319,10.1206
71911.1,31483.8,51.2518,40.1395,170.757,10.123
23862.7,24182.1,27.5384,19.606,130.632,10.1335
82768.6,62685.2,69.9875,23.5012,296.939,10.1343
109638,60387.8,114.418,37.8946,406.395,10.1375
42199,31207.5,33.1298,22.8409,152.522,10.1389
83463.6,45647.8,62.4823,24.5575,236.602,10.1405
25802.2,48458.3,72.6905,6.60094,210.5,10.1431
131402,81897.3,111.486,74.7981,451.841,10.1454
54201.2,35015.6,60.2846,50.5065,205.153,10.1483
55575.8,28821.7,59.0576,38.885,176.705,10.1484
88795.3,58298.6,29.2468,34.131,269.031,10.1524
87549.8,50703.4,49.1806,3.96051,210.072,10.157
55464.2,22887.8,58.802,17.5594,161.861,10.1598
57466.9,27988.8,42.1905,27.0663,136.472,10.1602
111131,61854,67.3339,47.7331,291.522,10.1632
27825.9,39994.4,32.5085,18.4836,231.56,10.1704
73548.6,40812.7,34.3206,18.6817,216.056,10.177
74825.1,49452.8,50.0091,8.44928,322.835,10.1848
39364.5,22391.9,29.0398,-12.0528,206.294,10.186
29950.8,21318.5,45.2454,-2.17448,190.658,10.1873
70757,58387.2,59.3133,55.9874,224.311,10.1881
89656.4,35552.6,56.1192,28.915,201.942,10.1906
36279.2,23927.3,55.2907,0.264029,129.045,10.1923
116916,67384.9,100.144,54.9968,504.572,10.1925
72340.4,40190.7,41.4656,12.2781,184.15,10.1933
82259.2,60909,85.7255,116.266,243.342,10.2106
30432.6,24484.1,32.7674,1.98024,118.071,10.2205
38123.2,17215.3,16.3564,15.3808,79.7056,10.2256
62812.5,36628.3,21.2225,39.3472,180.93,10.2265
60931.4,26588.7,43.1743,27.9247,183.65,10.2308
47374.1,36048.4,68.814,20.4642,177.207,10.2459
74427.7,38457.5,46.9023,17.9555,234.756,10.2471
67232.1,37315.9,30.0752,59.1571,186.869,10.2586
91517.7,40794.7,40.4301,35.2535,220.113,10.2617
93824.4,54270.7,71.2627,27.6606,262.035,10.2648
86550.8,42963.1,53.323,28.915,256.447,10.2687
77517.8,28617.4,34.4241,0.726083,134.021,10.2689
82107.1,54157.6,56.4299,9.70352,236.886,10.2738
57460.1,33241.5,71.1607,5.67678,201.657,10.2748
59449.1,62740.4,32.0943,-0.124256,277.43,10.2801
93348.8,52789.2,79.2634,51.2329,297.712,10.2822
88637.6,71994.4,95.3768,64.5722,294.759,10.2868
72998.9,56870,65.2917,18.4176,275.313,10.2955
88013.9,35313,55.8085,25.2837,224.168,10.2979
50201.4,24834.2,55.0836,13.4003,188.943,10.2988
27773.6,22814.5,20.8601,22.3128,96.2861,10.2997
86663.9,50847.6,75.3411,33.3387,341.299,10.3016
62054.6,46216.9,81.6559,63.3835,229.713,10.3024
39207.1,38392.2,79.518,-1.92597,203.655,10.3028
69846.3,48330.7,45.4007,11.882,231.702,10.3037
71015.2,46289.3,62.2268,33.0746,232.271,10.3039
50778.1,26239,43.5885,36.1778,166.885,10.305
102346,65329.6,127.037,57.9024,363.676,10.3152
103051,52899.2,41.2585,18.5497,234.33,10.32
110882,62210.8,50.5787,14.2585,318.772,10.323
58506,27976.1,-1.55885,-1.05618,122.188,10.326
70232.1,64314.9,72.2316,7.85517,242.207,10.326
63884.6,33590.1,80.1798,17.6254,153.96,10.3338
119366,63138.7,45.6596,62.591,361.309,10.3351
72745.2,43315.2,57.7245,53.7422,275.596,10.3364
86970,47918,40.223,6.60094,280.533,10.3401
74007.1,48425.3,76.2583,42.1865,253.403,10.3462
31091.3,37034.4,66.2619,63.0533,270.443,10.3495
80272.7,54819.3,79.2125,20.8603,305.232,10.3496
87801.1,40498.8,43.4332,29.3112,208.932,10.3518
49989.3,31322,71.3647,34.7252,164.804,10.3535
111246,76004.4,79.7216,40.8659,397.473,10.354
58278.2,46593.6,38.9286,36.1778,240.363,10.3714
101288,48895.2,42.0352,8.77934,230.708,10.3766
69453.4,30889.2,17.9611,5.21471,207.506,10.3793
65789.1,34778.3,75.6979,27.7926,180.429,10.3809
110729,59317.8,34.6312,11.5519,244.831,10.3867
83790.9,35224.6,64.6278,68.7326,302.351,10.3932
66033.9,44399,28.9362,7.85517,163.441,10.4055
60075,39287.3,60.5402,49.1858,171.116,10.4083
86832.6,81227.6,69.1712,11.948,371.882,10.4105
60100.8,27601.4,37.5306,-23.8572,144.61,10.4116
103245,41432.5,36.0292,31.3579,241.569,10.4123
39055.2,17576.2,19.1,3.82849,107.223,10.4199
100812,70902.6,79.9252,40.6678,306.215,10.4213
92672.6,42011,69.4263,36.0458,329.066,10.4338
34356.1,18839.3,65.4449,12.4761,116.409,10.44
52949.7,23470.9,52.857,53.8082,188.728,10.4439
75967,47065.9,81.0451,18.2856,235.821,10.444
64794.4,37695.4,52.857,22.8409,230.068,10.4509
100613,59208.6,85.9797,56.0534,293.422,10.4536
59128.3,40589.3,35.6667,31.2259,158.702,10.4546
85549.5,49129.4,74.7806,41.262,275.102,10.4567
53665.6,34791.2,20.1871,13.9945,170.901,10.461
64026.3,46928.4,51.6661,12.4101,227.155,10.4629
46898.6,26767.1,58.0349,5.67678,155.756,10.4645
54394.4,47454.4,33.544,4.15854,171.402,10.4666
40659.3,24216.2,45.2972,25.8779,207.72,10.4699
32437.9,48340.9,41.9834,46.4785,249.862,10.4742
67608.8,36007.3,51.0965,32.1502,194.803,10.4748
127752,70035.1,89.7408,94.7223,423.028,10.4779
82611.3,42800.9,51.2,20.3982,275.948,10.4798
75749.8,45626.2,114.014,38.7529,287.157,10.48
76237.8,87326.9,79.4161,26.8023,364.72,10.4832
86227.3,50914.2,48.4039,16.4371,192.016,10.485
115339,75633.9,108.147,53.346,393.181,10.4881
39561.6,22098.4,51.8732,10.5617,129.767,10.4907
47933.3,40133.7,69.3752,36.0458,208.718,10.4924
38437.9,42987.7,75.9526,17.8895,177.135,10.494
71616.6,35034.9,58.2394,26.6702,182.862,10.5031
65263.4,45225.6,67.1297,31.49,159.635,10.5047
82552.9,46174.3,78.4995,32.3483,207.149,10.5068
43815.3,31539.8,73.6082,-7.89026,231.418,10.5077
48999.9,25327.1,70.0895,5.21471,147.992,10.5079
127244,70549.5,45.4007,75.4503,385.904,10.5084
54611.1,46963.4,60.1824,5.94083,246.603,10.5123
41001.1,35089,31.5766,25.2177,161.502,10.516
82387.6,41823.9,9.31656,75.4503,213.92,10.5191
102300,80896.6,37.9966,55.0629,350.301,10.5253
83374.5,46057.4,51.5107,31.8201,309.795,10.5303
77243.9,42628.2,71.0077,58.2986,289.692,10.5339
80705.5,46364.5,44.3134,20.6623,254.536,10.5356
43609.9,19902,48.3521,7.65713,94.3286,10.5416
60328,41354.7,70.3446,53.8742,218.975,10.5458
29585.3,33049.4,50.5787,48.7896,218.192,10.5646
78849.6,40862.8,41.7245,-0.62128,252.907,10.5896
53145.5,32707.6,48.4557,13.8624,209.359,10.5904
118946,82003.7,53.8409,43.8372,364.441,10.5921
75483.3,38705.5,55.2389,20.7283,252.624,10.5967
78422,59367.3,62.7888,56.9779,312.391,10.5994
68977.4,32256.9,56.2746,33.6688,215.13,10.6039
61505.9,45179.6,49.1288,10.2316,232.129,10.6053
94736.2,51325.2,61.0514,49.648,300.313,10.6093
