"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
75433.5,34809.3,405.994,542.946,278.558,12.9723
70894.2,50865.3,15484.2,6832.46,322.485,12.9854
73615,41920.4,1110.29,475.328,259.842,12.9869
94756,31436.5,1221.75,400.434,248.658,13.0036
57184.5,33504.4,813.621,639.006,254.96,13.0051
98742.2,58472.2,16936.7,4730.8,338.016,13.0242
50110.7,23763.1,122.599,473.808,222.746,13.0443
52137.1,24524,195.135,517.91,222.604,13.0688
68059.5,41313.7,106.983,520.865,269.384,13.0702
81187.7,44615.6,288.713,1438.7,759.25,13.0712
44239.6,50337.4,460.547,397.35,266.841,13.0746
88609,77457.1,54764,5951.43,396.919,13.0772
85746.1,59415.9,1249.17,584.268,348.836,13.0781
96701.7,61718.9,70252.3,6256.16,375.147,13.0818
99623,46727.6,652.475,1054.62,316.669,13.1067
34536.3,21331.1,1831.94,2280.66,109.539,13.1352
70674.9,44200,1410.66,491.723,288.706,13.1398
93867.7,57173.3,30803.3,3107.7,346.813,13.1416
96326.2,49547.4,50196.5,4702.03,321.014,13.1468
111116,45934.6,32208.6,5353.01,295.673,13.1505
62206.1,45759.4,129.657,3588.7,320.524,13.1561
46460.2,22701,161.587,388.953,119.299,13.1625
90992.4,47510.9,25952.2,6725.36,293.281,13.1751
43454.6,47137.5,38937.7,5307.16,246.674,13.1769
61950.4,86445.8,3565.18,2784.39,361.24,13.1823
96159.5,64676,2893.12,2003.07,382.783,13.1839
68645.6,39242.8,9890.65,3525.14,265.498,13.1885
111673,54757.9,456.017,792.505,318.351,13.2047
95703.4,47516.5,189.32,496.026,338.784,13.2122
49366.3,24904,485.764,381.286,192.159,13.2324
82862.8,46025.7,21458.2,5316.04,321.084,13.2408
50889.8,34858.1,20182.8,5918.75,131.858,13.2414
112775,58957.4,13081.2,6793.08,1140.98,13.2463
75062.6,30913.5,342.12,538.682,274.184,13.275
45452.5,30958.4,315.33,694.494,183.292,13.2767
63257.7,34072.4,46043.9,1975.67,203.512,13.2854
94493.8,47785.9,39971,7858.45,316.879,13.29
40973.1,32994.4,79.467,583.672,160.497,13.2976
56069,31412,268.485,514.591,200.943,13.3059
40575.2,23480.7,8018.57,1693.55,1204.36,13.3098
64125.4,41199.4,2625.68,516.643,269.313,13.3181
65696.1,24830.8,3991.04,3607.15,199.302,13.3196
97762.2,58499.1,713.66,616.803,345.418,13.3342
56036.8,27345.6,12055.3,7141.49,1453.92,13.3399
79239.3,29503.6,113.306,609.815,293.351,13.3437
71365.9,42268.1,10276.9,8885.98,6125.77,13.348
22308.7,24004.9,190.215,540.964,186.583,13.3523
114032,56553.3,133.887,654.831,364.093,13.3572
32235.7,20763.5,12972.9,4339.02,228.15,13.3782
64155.1,33519.8,272.831,409.245,236.744,13.3785
69169.9,30774.2,717.314,604.123,233.336,13.3909
76598.7,33266.4,20182.6,3660.58,284.832,13.3914
74913.1,34238,35054.5,4435.32,244.334,13.3996
60742.1,29425.1,15087.3,4845.05,15134.3,13.4041
89594.4,58106.8,297.992,533.151,392.211,13.4054
75262.5,28772.9,407.98,453.207,247.666,13.406
57837.7,41730.7,27948.2,5986.84,273.126,13.4111
73018.4,39675.8,440.709,655.418,267.265,13.4126
47004.8,33069.1,308.171,566.667,206.722,13.4226
115238,58469.5,1227.01,743.548,395.396,13.4226
47098.3,20159,2541.51,3541.36,12828.7,13.4338
62284.1,36267.6,11561.7,4148.04,270.372,13.4387
51101.2,18991.6,508.424,401.359,179.212,13.4417
84029,48211.7,7507.75,3493.02,357.619,13.4527
55786.7,42868.7,25718.5,6632.23,246.815,13.4666
78326.2,46949,248.8,473.199,349.813,13.4843
61796.1,43437.8,1543.02,329.252,243.413,13.4906
93538.2,38527.5,294.351,535.195,281.943,13.4925
61983.1,40079.1,285.503,490.814,254.394,13.4933
57149,47846,131.269,803.253,365.972,13.504
65914.8,34260.2,26705.1,5014.29,243.838,13.5081
68806.6,43866.6,37366.4,7188.77,305.723,13.5256
53697.7,27575.4,369.982,489.783,184.937,13.5266
104399,39535.5,6042.19,4030.99,10726.8,13.5387
131094,65236.4,2359.95,774.55,528.666,13.542
50856.8,36570,2548.77,3511.6,438.242,13.5477
72221.8,49238.9,19274.8,4312.24,299.892,13.5494
77274.9,96717.9,992.061,2395.53,493.613,13.5511
50117.6,24277.9,199.007,620.294,228.86,13.5562
52705.8,30327.5,36046.8,2937.41,189.943,13.5753
98743.4,69126.9,233.61,605.309,421.098,13.583
107324,43458.7,286.427,766.784,369.727,13.5952
89278.7,56982.3,489.472,492.996,405.427,13.5966
68326.2,32264.6,335.919,429.339,314.986,13.6696
39579.9,31526.1,240.794,362.94,242.491,13.6759
50805.5,26369.4,74.2709,388.026,139.642,13.6802
86582.2,63875.6,23410.5,5683.28,357.34,13.6833
68336.3,27464.4,173.628,466.076,175.846,13.6918
112102,51984.1,23361.9,4173.32,556.439,13.6962
92784.1,51325.5,52992.6,4034.28,284.409,13.7026
120772,47095.1,90.9091,420.13,257.649,13.7057
46830.9,37908.3,235.186,557.276,243.696,13.7096
75653.4,47823.6,358.706,1243.18,299.54,13.7107
52394.6,33148.6,43441.7,6401.73,256.447,13.7228
107025,84913.7,51127.3,4853.44,445.251,13.7504
111159,54248.4,180.41,634.409,456.298,13.7749
52893.1,32168.8,193.446,1062.76,202.014,13.7802
112402,52774.6,146.904,479.158,349.952,13.8145
84785.9,41960.3,45179.7,3932.64,242.42,13.8234
60930.2,26039.9,31938.2,3798.38,159.635,13.8286
117571,70423.7,280.048,624.786,399.411,13.8289
58053,30227.6,566.252,414.352,232.129,13.8301
69900.6,30764.6,1369.55,398.584,275.172,13.8324
96968,73633.8,46546.4,2358.01,449.508,13.837
43957.3,27751.8,126.533,326.254,153.529,13.8391
132688,75097.4,65139.5,4911.72,449.096,13.8408
73570.2,40569.1,1053.05,565.89,233.549,13.8417
69378.5,30870,335.101,541.865,298.697,13.8433
107621,74428.3,56066.9,6269.15,437.28,13.849
69960.4,53362.2,187.529,493.238,304.599,13.8539
82974.7,46118.1,49845.8,4436.87,279.475,13.8688
75111.9,37799.9,16437.5,4632.08,274.608,13.8854
117996,66036.9,74779.2,8805.03,432.326,13.8904
82025.4,40947.8,168.186,620.944,331.304,13.8983
110994,78102.8,13852.4,3437.73,12547.8,13.9093
59020.4,55817.4,779.278,319.063,349.534,13.9158
95255.4,57582.9,489.797,430.933,324.936,13.916
71855.6,39774.5,580.817,1819.48,371.604,13.9163
103765,65356.3,6886.31,4391.46,2677.71,13.9189
72427.9,28235.6,426.613,592.065,229.145,13.9644
40866.9,31006.6,800.809,443.122,221.323,13.9662
104433,55131.9,391.256,475.267,396.573,13.9849
95578.7,43108.6,135.95,486.446,358.803,13.9951
32200.3,42544.8,6329.07,3958.8,289.41,14.0054
99383.9,56299.6,63149.6,4169.91,385.488,14.009
79961.9,31865.3,133.434,268.407,183.721,14.0106
45485.4,31501,101.26,457.907,216.27,14.0127
58489,21489.9,68.4567,257.981,211.284,14.0167
117049,50464,688.524,552.783,314.776,14.0392
87332.3,54180.6,24286.4,10323.2,288.002,14.0445
107466,79404.8,56438.7,3431.27,371.882,14.0522
66640.2,27694.9,15914.6,4355.61,214.774,14.0557
48712.6,33433.9,71.2627,577.772,190.801,14.0745
89887.9,43091.9,491.464,406.781,360.474,14.0909
69053.4,63129.7,39839.5,6779.03,612.062,14.1076
58978.5,30072.2,746.834,438.286,208.504,14.119
60308.1,36348.5,4542.73,2774.95,300.524,14.1342
58152.6,24665.4,131.319,430.994,197.588,14.1393
79688.5,31795.1,123.255,497.601,275.737,14.1406
73473.8,39559.7,1384.84,373.422,276.16,14.1482
31661.1,47418.1,33597.8,5750.88,260.337,14.1511
36427.3,39354.2,22398,6330.28,258.357,14.1545
84846.9,77648.5,22198.4,7903.36,405.566,14.1714
40986.9,22387.4,137.056,2498.79,208.575,14.1825
85889.5,33143.9,820.392,444.651,242.491,14.1909
82880.2,32028.5,1005.94,472.348,247.666,14.2091
103571,38272.2,4617.06,842.518,319.753,14.2169
77782.8,33945.7,66.9766,637.121,266.558,14.218
67993.4,35850.3,574.484,579.262,262.035,14.2204
80658.4,42875.8,18001.9,1812.83,262.035,14.2239
96097.5,74775.9,43232.8,5625.07,377.231,14.2546
72490.1,44018.5,50630.8,6903.23,288.987,14.2575
37672,46068,6562.55,4905.88,251.916,14.2662
80774.7,36929.5,683.116,990.01,324.796,14.2732
113994,73184.5,162.137,846.742,337.107,14.286
61144.3,34151.8,98.8262,1257.16,203.298,14.2888
35924.7,22631.3,185.39,201.422,110.624,14.2891
53819.5,34447.6,1048.42,545.887,229.713,14.2904
127953,70997,17858.6,4842.94,480.176,14.2935
52925.4,36159.6,1762.72,349.95,240.15,14.3271
99242.7,44729.2,31939.7,4651.09,259.772,14.3309
57063.3,28359,186.634,640.008,195.66,14.3361
60708.8,37938.4,1188.33,630.751,282.366,14.3405
115634,57141,1600.74,655.418,312.391,14.3542
77383.5,39255.7,575.264,458.7,245.327,14.3569
60723.9,28034.4,756.333,509.699,165.235,14.3616
46558.3,29347.8,125.474,411.891,176.347,14.3628
84296.8,38601.6,35805.9,3290.8,275.807,14.3685
22065.9,22314,441.647,372.058,141.442,14.3708
69683.7,34379.5,98.6741,714.223,221.465,14.3723
110842,45578.1,488.638,694.202,367.641,14.3727
48601.6,22066.1,211.346,231.613,152.738,14.3785
120700,76204.6,67838.1,4155.24,525.142,14.3793
103818,41473.7,630.846,829.036,363.049,14.3814
60968.2,54417.2,29616.5,7878.89,305.372,14.3874
50832.8,29774.4,37270.8,3276.2,155.253,14.417
69418.1,48323.8,674.397,621.476,295.743,14.4631
60827.7,38939.9,46292.9,5369.1,245.043,14.4687
121520,50333,358.849,616.981,334.801,14.4843
60915.5,28641,1089.68,2794.52,207.506,14.4894
79785.3,50052.9,973.208,664.571,313.514,14.498
84691,31245,102.83,666.271,241.143,14.4981
25804.6,22289.5,24087.4,4803.36,129.262,14.4984
109632,51049.5,1008.72,626.322,459.656,14.5039
78520,68647.1,4695.05,5401.35,694.929,14.5084
64961.8,47446.2,1189.45,663.223,288.283,14.5136
76153.9,38924.8,17180.4,6673.91,241.64,14.533
99648.5,67786.5,499.145,697.76,344.999,14.5461
40847.6,30178.1,22998.1,2915.23,210.856,14.5813
65969.1,24787.4,1771.63,440.796,249.862,14.5879
63311.8,41578.6,13804.5,1116.81,3880.34,14.5951
88774.1,37504.6,461.76,612.244,318.772,14.5995
65890.8,32850.5,792.625,569.834,239.582,14.6073
70413.9,46073.3,32996.4,1774.07,285.325,14.6309
61422,37237.5,440.756,388.52,263.024,14.6352
52398.2,23260.5,2385.87,428.357,225.733,14.6382
36398.4,28743.3,30806.7,6859.12,164.804,14.6413
48934.9,25070.2,718.19,516.763,176.419,14.6507
65660.2,37735,276.392,408.814,233.762,14.6531
97545,59070.9,1168.99,608.037,376.189,14.6539
57236.3,40179.4,714.634,967.519,320.314,14.6578
77818,34018.2,111.84,502.322,218.192,14.6737
80390.1,33545.6,1637.33,534.955,222.604,14.6759
70357.2,34659.2,2296.82,624.609,274.184,14.6912
80193.1,30936.5,670.597,495.783,224.808,14.7002
75111.8,46162.6,331.877,482.621,275.172,14.7116
89874.5,40254.2,376.275,437.613,232.2,14.7167
76472.4,51555.6,13673.6,1374.52,356.435,14.7424
43436.2,39833.3,38634.5,4905.5,6014.51,14.7487
92565.9,57251.8,293.137,843.574,340.321,14.7487
127947,87955.4,2497.13,563.439,472.728,14.7537
87434.9,68223.1,2863.75,3167.04,312.672,14.7595
75273.9,35394.6,1006.58,1792.39,2081.73,14.7784
76854.3,50413.8,791.067,387.223,541.859,14.789
93195.8,70479.7,1550.52,3779.74,400.103,14.7934
88225.9,46078.7,7115.8,4514.41,264.721,14.8229
44471,32872,1034.88,1783.32,215.13,14.8278
115974,44995.7,423.176,594.027,374.661,14.8301
74141.6,48574.2,1101.28,471.009,307.479,14.843
40443.9,25989.7,1049.3,365.236,183.578,14.8533
67458.5,28137.8,164.738,412.753,251.845,14.866
46223.4,67055.2,26930.2,8854.05,338.295,14.8979
87489.8,72284.8,949.046,653.774,372.368,14.9017
42427.5,31069.6,324.745,445.813,184.651,14.9107
79824.4,55816,3211.03,405.242,332.563,14.9256
49190.5,36825.6,229.176,288.069,253.898,14.9275
44844.5,39181.4,5258.29,2079.86,306.355,14.9282
98184.2,56544.3,879.142,609.993,362.214,14.9335
46412.9,26963.4,16513.4,2699.96,207.078,14.936
78265.8,37006.7,909.393,544.987,354.762,14.9399
68000.1,42468.8,61573,5688.75,237.879,14.9584
108338,80409.8,762.179,552.963,447.723,14.9745
47139.2,65757.5,12434,3052.85,442.71,14.9941
63702.6,38161.9,327.927,2692.25,180.858,14.9992
107614,57152.8,244.627,954.721,313.864,15.0035
38839,32263.3,780.739,493.178,210.642,15.004
76332.4,29211.8,55935.3,2855.71,230.495,15.0044
121342,63103.4,406.136,486.81,419.443,15.0184
61228.5,60893.8,40448.7,3535.7,242.633,15.0615
51487.3,27683.2,2901.02,5107.54,183.435,15.0668
100733,41764.8,30406.5,3607.59,272.49,15.0694
83721.5,58979.9,249.193,489.964,380.563,15.0753
99169.6,38544,492.483,1814.26,250.216,15.0809
54466.9,20965.4,184.643,602.521,206.151,15.0911
60663.1,27746.6,126.885,384.007,212.424,15.1011
53458.3,32632.9,468.147,483.046,210.856,15.1044
82338.1,41375.2,566.787,621.476,221.394,15.1084
82855,54175.2,20321.4,9767.7,273.267,15.1085
80936.7,40743.3,221.875,317.874,267.477,15.1091
99633.7,36774.7,200.942,689.305,245.894,15.124
50088.8,48020.1,9530.02,2361.98,271.22,15.136
72888.9,41812.8,292.651,508.369,263.873,15.1442
64926.8,39875.7,19465.7,5088.1,8323.8,15.1502
61854.1,42903.2,143.691,545.227,258.994,15.1504
40892,32480.4,18490.5,3490.66,167.028,15.1621
136740,74118.8,52323,3809.13,426.749,15.1669
56157.3,28240.3,54.1515,443.366,176.562,15.1676
79856.9,67993.6,206.94,1070.71,437.555,15.1846
73575.3,38790.4,37121,5004.29,265.569,15.1895
79630.4,41884.1,45544.5,4527.33,274.537,15.1919
79585.3,47465.6,156.03,513.564,298.837,15.198
83906.1,32245.4,1072.49,419.332,266.982,15.198
57182.7,24538.9,139.822,456.87,236.034,15.2029
72807.2,41369.5,833.984,565.412,276.09,15.2048
88897.4,57420.6,743.327,2518.36,405.842,15.2083
54310.1,42102.7,746.883,518.815,258.428,15.2128
58461.2,43328.4,81580.4,5956.89,228.789,15.2185
49662.7,33553.9,1235.05,436.939,241.072,15.2287
64572.4,35557.7,129.355,480.92,245.398,15.2803
103223,39014.7,607.074,377.386,263.519,15.2888
117310,71030.2,30876.3,3361.44,370.144,15.2984
74365.2,42140.6,205.007,562.781,257.225,15.3019
63500.8,27165.6,205.354,603.351,196.588,15.33
71679.3,33417.3,463.206,474.355,226.799,15.3342
74754.1,60188.1,49478.4,4468.06,334.661,15.3462
85132.5,41753.9,6023.92,6626.08,1184.01,15.3508
104652,54588.1,34980,4418.54,368.893,15.3521
56941.6,38048,109.716,495.662,195.017,15.3627
56161.2,53414.7,223.701,625.082,307.128,15.3654
39921.5,35876.3,1340.22,578.07,246.603,15.3694
57645,52420,42393.8,3596.03,305.302,15.3783
58288.6,31204.3,378.704,427.682,224.666,15.3815
80944.9,40750.4,111.183,548.827,264.579,15.3871
68716.5,31304.2,1018.76,447.586,235.892,15.3941
69725.8,47291.8,31280.8,6314.5,294.688,15.4111
52541.9,27992.9,956.597,562.781,253.757,15.4137
79074.4,46288.7,46568.6,7821.73,269.878,15.4168
68774.3,30206.8,1676.39,606.732,187.441,15.4243
117557,59246.2,928.391,2372.17,370.631,15.4311
76570.7,36629,2606.93,3613.55,226.586,15.4325
55700.5,29018.8,100.094,385.43,207.149,15.4381
70986.4,48389.8,40608.7,2045.19,271.573,15.4415
125865,60733.1,113.357,771.816,327.316,15.4417
93142.9,41239.4,945.344,580.753,236.389,15.4524
95980.2,42019.6,409.162,681.483,280.674,15.4564
114087,67691.9,274.978,656.123,412.612,15.4995
94371.5,45392.6,30700.3,4477.69,282.154,15.5156
47825.5,16533.7,957.766,287.943,134.454,15.5424
46349.9,27998.4,529.67,423.938,166.239,15.5463
118295,68971,1963.08,424.675,389.162,15.5758
38386.1,21328,529.853,367.16,160.425,15.5761
86304.9,54340.1,1927.86,1085.38,308.321,15.5789
101205,35115.4,544.272,642.187,258.428,15.5979
85052.4,55302,40429.4,3863.86,6828.03,15.6185
81702.2,57282.3,22765.4,5645.76,399.134,15.6277
50048.4,20885.4,420.113,468.634,184.508,15.6287
71396.5,32498.4,138.314,499.296,268.466,15.6313
82561.2,33236,88.1655,483.107,252.482,15.6317
113590,65511.8,712.004,1066.92,447.86,15.6356
70642.4,43524.8,232.576,2964.93,376.467,15.6362
76259,34261.8,7191.26,4701.54,659.212,15.6371
75847.1,39576.2,13836.2,6724.8,213.065,15.6399
112650,79565,33104.9,8327.33,411.024,15.6429
51655.6,43922.6,1656.91,3915.93,2274.9,15.6455
72621,44788.3,390.402,728.389,161.215,15.6457
53559.8,26455.1,194.042,690.18,228.221,15.6576
56714.1,24785.5,228.634,311.8,141.586,15.6674
108227,64204.3,350.421,727.767,400.172,15.7052
49477.4,24258.8,7120.77,2305.26,472.181,15.7091
93617.7,58626.1,317.65,313.115,268.254,15.7109
136108,79736,1621.64,872.029,491.5,15.715
69406.1,25508,434.748,363.312,176.848,15.7154
109282,55540.5,42209.9,5488.95,384.309,15.7181
46304.7,17015.4,3500.49,1682.43,127.674,15.7575
48271.9,22417.8,1866.57,387.655,154.463,15.7757
51426,35582.3,17736.6,2704.56,192.659,15.7914
71085.8,36437.1,30078,2724.62,219.686,15.7965
95409.4,44365.7,239.81,618.697,331.025,15.8076
90577.8,50742.7,30397.5,7735.31,496.269,15.8142
83122.2,47412.8,1255.21,560.687,342.695,15.8156
60993.3,30287.5,38489.2,2263.51,9911.18,15.8186
99827.1,67295.2,42344,15279.1,424.131,15.832
76500,35499.7,26464.1,3018.36,223.955,15.8354
93138.4,43447.9,29700.1,7262.51,339.413,15.8498
90120.9,70446.3,48170.9,8451.58,433.565,15.8603
49133.9,21756.6,89.6392,299.256,182.004,15.8737
17432.8,23533.3,7788.69,629.275,322.906,15.8794
109037,51376,262.52,515.013,370.978,15.8914
92690.4,52716,108.957,559.012,370.005,15.8966
53986.4,19155.6,74.4238,436.939,218.975,15.9059
82167.7,42925.1,185.539,667.56,290.677,15.9064
125532,50700.2,1063.72,625.436,417.995,15.912
87060,37616.8,12222.9,3186.42,247.24,15.9412
91415.1,48602.6,389.974,798.655,431.432,15.947
76261.6,29872.3,173.978,454.306,211.782,15.9548
82117.9,37052.8,24987.1,4268.88,6286.15,15.961
72119.9,40550.8,195.085,762.808,315.407,15.9801
51440.9,24204.2,22845.6,3722.96,122.983,15.9937
60089.7,28636.4,195.284,525.445,193.731,16.0005
59406,31602.3,755.359,480.009,225.164,16.003
45124.5,20593.5,391.256,394.82,201.586,16.0049
43936.1,26416.3,4085.11,645.719,172.621,16.0108
87307.3,37532.7,723.89,613.666,310.988,16.013
55044.1,47224.1,19192.6,5720.44,307.408,16.0153
104156,45377.1,216.49,554.341,407.846,16.0225
47015,26756.5,10000.9,2647.96,196.231,16.0251
110131,53143,502.656,891.972,386.389,16.0424
40309.2,26871.5,5362,1100.29,169.538,16.0539
33090,29025.1,36920.2,4306.9,178.567,16.0582
52275.9,35450.3,33.544,278.372,181.717,16.0619
61774.4,23545.6,280.779,529.901,222.675,16.0664
121370,49418.8,9580.19,1237.84,319.403,16.0708
96260.7,53199.5,401.64,561.824,384.032,16.0757
99756,54016.3,582.619,531.045,340.81,16.0891
104971,51419.9,334.957,521.408,429.779,16.0901
48905.4,23117.7,144.494,1512.01,150.797,16.0957
104889,46931.7,4801.84,2541.97,355.111,16.0978
66600.2,61491.8,23518.5,8443.13,363.954,16.0998
116652,57818.4,206.841,759.018,484.203,16.1057
81870.4,43816.3,18068.5,8814.78,296.306,16.1079
131636,77844.7,515.933,914.835,456.367,16.1105
47469.3,36909.1,14647.3,7585.15,1015.4,16.1134
103865,70277.9,23186.1,4410.65,350.789,16.1135
95495.9,96573.8,1570.2,1427.52,610.258,16.1163
100880,48908.1,1414.95,815.057,335.5,16.1169
123737,71939.7,1429.27,1874.22,504.98,16.1212
104104,49941.1,117.399,693.328,303.967,16.1265
63635.7,24589.2,157.582,376.643,158.271,16.1364
104531,52809,121.893,643.718,332.004,16.1576
86410.2,45710.3,9668.95,5467.33,294.759,16.1614
115235,60187.6,860.387,661.405,695.522,16.1638
72068.1,30756.2,630.262,710.185,285.818,16.1701
105730,44927.2,314.267,628.153,383.685,16.1759
60612.2,50510.4,1151.7,1122.84,320.103,16.1774
78030.2,51885.8,29376,3344.66,309.304,16.1793
63735.9,33567.2,628.459,700.493,156.403,16.2004
54014.1,20453.8,423.789,364.119,176.992,16.2138
98972.8,64966.4,426.519,582.66,391.033,16.2248
108922,46478.2,163.637,670.254,314.636,16.2406
133119,53954.5,14099.4,4052.73,403.077,16.2775
126425,76472.5,71894.7,5658.43,478.127,16.2841
42772.2,30802.9,759.841,393.647,227.723,16.2964
40470.5,22189.6,18512.6,3333.17,415.097,16.3201
76873,40827.2,126.028,406.042,297.853,16.3279
53950.7,32933.5,67.8954,280.452,227.155,16.3303
101422,52370.6,999.66,370.819,392.557,16.3321
35435.9,36198.4,127.49,365.236,213.777,16.3455
39814.5,18604.2,852.836,293.037,170.614,16.3614
94304,43838.1,177.619,467.538,241.427,16.3734
116444,54801.1,51849.5,3828.58,329.486,16.3866
71461.2,33633,167.487,484.078,203.94,16.3904
65411.6,39538,28216,4618.6,271.855,16.4036
73391,34522.2,6817.52,3611.44,245.398,16.4037
68850.1,41363.3,624.952,516.763,273.408,16.4051
49648.3,23334.9,111.84,309.419,158.199,16.4057
78186.7,34928.5,16799,3642.5,4683.54,16.4064
50170.4,47881.9,400.929,817.107,326.406,16.4086
44186.6,27067.8,30670.3,5756.53,172.979,16.4163
111758,48547.5,249.585,650.953,414.2,16.4194
79472.8,33374.8,16392.9,2079.49,182.004,16.4334
128047,56345.3,1468.05,630.751,489.932,16.4402
48255,40726.5,28311.3,7302.21,236.389,16.4444
113136,89863.5,78318.5,5671.23,505.592,16.4489
98520.3,38366.1,352.673,538.982,10001.2,16.449
34682.8,21489.7,3323.66,4917.68,130.416,16.4508
48388.7,56015.7,42609.1,6672.73,262.883,16.4543
115307,45206.6,844.262,680.315,350.789,16.4717
54896.7,32786.3,13981.1,4448.12,210.143,16.4783
81094.4,45937.1,7455,4844.06,3584.28,16.4957
78975.9,38713.5,28867.1,6637.82,280.885,16.5454
73429.6,37296.1,203.619,306.723,314.706,16.5482
44760,26680.8,32549.8,7113.35,165.019,16.552
77388.6,27220.7,14264.4,3280.42,224.879,16.5616
80298.5,43974.6,670.402,2485.62,292.085,16.6074
126069,45478.4,219.307,621.358,362.075,16.6109
67036.2,27167.7,357.27,709.937,261.54,16.6152
105760,72468.5,51246.1,3812.55,366.389,16.6155
45008.8,21567,130.866,523.939,147.344,16.6185
62751.5,59983.8,59448.6,4830.58,292.577,16.6186
113592,81067.8,21877.5,8292.47,470.335,16.6282
79355.4,48960.7,845.87,445.018,266.487,16.6313
65253.5,57158.3,11747.8,3070.55,318.071,16.6343
36254.1,31042.7,13657.9,6125.01,182.218,16.6526
70772.5,48578.4,978.421,399.817,374.73,16.6577
84987.3,55503,849.718,594.502,295.251,16.6584
86432.5,42933,365.876,341.605,360.892,16.6593
87317.9,33201.8,2022.51,555.599,293.492,16.6635
78484.4,40771.6,17276.8,2155.84,249.791,16.664
76187.3,42520.4,188.325,624.077,243.98,16.6695
47236.1,61041.7,232.33,555.3,344.65,16.6753
56687.5,31156.2,694.564,479.401,161.718,16.6754
104824,39108.9,134.692,509.336,291.803,16.6768
83227.1,79541,54762.2,3877.41,375.286,16.6816
28048.5,27722.4,1265.39,356.231,180.357,16.6831
78233.2,55532.6,14919.9,2055.5,1926.61,16.6871
62237,69203,11966.2,6012.93,348.836,16.6881
62121.5,38547.3,451.155,395.375,273.902,16.7123
54610.7,31624.7,21452,5752.06,235.75,16.7124
54708.7,38188.8,7611.95,4063.73,934.453,16.7202
67397.1,32831.3,314.944,424.859,230.139,16.7219
45339.4,34140.6,12093.3,3043.46,200.515,16.7286
104641,69413.9,13445.4,3865.73,5492.28,16.734
41514.6,67933.4,52989.6,3920.15,332.144,16.7373
73068.2,40743.6,536.589,532.368,282.507,16.7531
84254.9,43263.8,17448.2,4288.82,284.339,16.7959
120108,52149.2,505.887,832.888,362.632,16.819
89910.2,35748.4,696.318,385.739,216.198,16.833
63872.8,29644.3,131.873,251.717,221.821,16.8399
116531,82516,1051.1,876.875,552.73,16.8422
64744.5,34955.8,16057.1,3799.69,543.143,16.8568
105827,40530.8,1512.23,535.857,326.966,16.8733
88998.1,32035.9,48130.7,3525.83,227.368,16.8996
79193.8,33320.2,9355.42,1428.63,5855.31,16.9088
62663,45660.5,3450.66,5750.63,1251.68,16.9244
40255.3,23763.7,2847.43,2604.84,2636.13,16.9264
86284.2,67422.6,30320.1,5841.15,356.017,16.9292
88177.5,34076.9,6232.57,7962.57,741.135,16.9625
59956.4,61618.4,264.672,472.834,252.058,16.9706
73126,77676.2,552.563,717.951,345.557,16.9811
90604.3,79263.9,532.879,937.014,441.267,16.9837
98088.3,58079.8,497.758,671.952,308.461,16.9853
66976.2,34014.1,7215.96,967.271,263.943,16.9859
64279.8,57741.5,147.306,514.711,350.65,16.9881
113842,71766.2,12966.5,7599.81,497.291,16.9917
80734,59697.5,53327.6,5248.88,319.613,17.0065
27560.3,60792.8,353.44,361.574,440.098,17.016
73339.8,38655.7,330.817,569.177,308.04,17.0541
96500.5,48447.9,41002.1,6466.9,352.881,17.0547
100930,50400.5,399.698,788.777,298.275,17.0584
62821.5,32376.6,143.59,420.499,191.087,17.061
59215.5,34216.1,31814.3,4678.67,223.101,17.0653
83680.4,33583.5,35725,5553.44,221.323,17.0703
96495.1,56792.7,29568.9,4889.41,338.644,17.0892
25999.3,25069.9,4744.31,1825.32,498.652,17.0962
88087.5,48354.2,982.61,1941.5,333.402,17.0968
43640.4,59857.2,499.607,1206.71,401.071,17.1042
43455.7,67671.4,8310.27,7175.66,342.416,17.1075
51878.2,21812.4,156.13,379.677,152.522,17.116
40665.1,22524.9,246.346,473.564,130.776,17.1188
90413.9,39682.9,271.903,604.301,267.406,17.1214
107859,67277.5,50694.9,6419.87,405.22,17.1253
42011.5,27322.6,183.249,408.136,173.481,17.1377
67521.1,50104.7,674.494,375.59,283.564,17.1727
59192.7,42516.9,213.029,360.394,210.642,17.1951
94303,43103,36076.8,3002.4,252.978,17.2033
83852.7,34019,201.537,530.804,218.619,17.2152
71509.4,35329.2,618.765,459.249,253.544,17.2176
41207.1,52887.3,11935.4,4783.79,286.945,17.2218
99259.6,73332.3,356.648,753.675,541.927,17.2261
101164,47667.3,380.133,762.248,488.092,17.2296
72375.9,68028.3,14673.3,6212.55,443.877,17.2318
89843.7,42107.4,413.933,719.691,248.445,17.2354
86808.1,38925.4,473.641,521.89,259.418,17.2372
42194.7,45526.9,222.862,853.08,267.83,17.2606
64764.6,31804.1,321.319,724.537,235.679,17.2802
58051,33626.9,46444.5,4840.33,193.803,17.2815
115641,44125.5,172.481,489.661,332.354,17.2895
92815.2,53398.4,2248.49,5200.61,289.621,17.3379
60677.1,31443.6,253.803,938.257,270.584,17.3391
58020.9,29631,189.768,440.123,219.971,17.3441
63022.1,33867,471.593,396.054,224.453,17.3511
85566.2,46785.7,770.363,609.874,306.847,17.3526
105568,72048,935.747,707.514,401.348,17.3552
79286.2,54287.4,307.542,644.954,283.986,17.3604
