"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
88363.4,40494.6,61.2047,417.672,328.366,18.4597
91833.8,44770.8,143.691,235.868,465.683,18.4903
72433.4,32263.9,91.671,488.751,215.201,18.4928
54288.8,29712.9,77.4809,401.729,217.907,18.4932
75813.8,34700.7,70.5996,355.982,259.064,18.4962
57861.7,25123.6,56.8442,447.892,172.048,18.5001
86748.5,55458.4,220.69,925.956,366.32,18.5067
99179.9,74840.6,754.19,775.854,419.236,18.5149
79253.2,33516.7,56.6371,460.286,241.852,18.5322
47682.8,38480.8,60.3358,288.006,227.794,18.5753
62850.2,34314.3,116.137,308.102,251.916,18.578
85185.9,45344.4,87.5048,478.794,279.898,18.581
92624.7,49159.7,119.975,501.172,308.251,18.5874
50558.5,20823.2,60.5402,384.626,152.45,18.6061
46942.4,43979.6,105.869,327.753,281.238,18.6315
80257.6,55072.9,138.113,390.065,389.717,18.6352
59244.2,26827.6,61.4602,449.542,183.22,18.6578
54967,39738.5,68.814,329.19,276.583,18.6974
46617.1,29148.1,61.7158,230.787,213.421,18.716
112023,55319.3,204.413,584.208,383.338,18.721
84685.1,38379.1,89.3851,358.033,264.014,18.7228
67434.6,29354,60.7958,396.301,209.288,18.7352
44656.3,41310.7,118.611,749.388,231.489,18.7504
87578.9,52811.8,88.2164,534.654,341.857,18.7898
68402.8,54991.3,82.8771,337.428,292.296,18.8063
87235.7,41282.6,115.429,370.881,275.948,18.8106
39803.2,19629.7,46.9541,182.938,102.01,18.8129
70716.8,30355.8,90.452,230.342,253.19,18.8364
106391,56280.9,105.464,490.51,380.077,18.8966
65304.1,42720.8,67.1297,355.982,281.449,18.9148
48934.9,26741.1,69.7834,436.449,194.374,18.9271
62779.6,52764.7,61.1025,288.383,257.579,18.9719
39459.5,26352.1,55.4461,280.578,160.641,18.981
34074.5,32535.6,38.9286,287.314,210.286,18.9942
101030,73982.7,177.22,623.782,474.779,19.0049
116911,82141.9,197.518,612.718,618.202,19.0087
99410.3,50100.6,155.228,362.505,298.345,19.0136
66960.7,28129.9,79.6198,486.567,234.614,19.0499
45558.6,24621.5,50.0091,204.678,138.417,19.0803
82801.6,40609.1,81.7577,386.357,317.931,19.0843
52955.3,34612.6,81.2996,378.067,250.358,19.1152
71387.4,49744.9,60.8469,390.497,318.001,19.1387
26397.6,36762.3,73.8121,259.878,225.875,19.1871
108688,49650.8,72.0277,499.357,385.557,19.1881
27506.1,29676.4,173.429,231.041,191.373,19.1904
103725,51287.2,105.464,763.491,382.228,19.2651
49138.7,26942.9,56.171,321.69,140.146,19.2746
79624,72057.7,84.4541,375.9,355.041,19.285
106462,57796.4,78.2958,461.079,340.6,19.2866
81801.3,46698.8,62.891,327.503,312.742,19.3107
83196.1,51894.4,102.425,320.376,269.454,19.336
83811.3,57561.1,75.1373,350.136,364.65,19.3413
52582.4,26549.4,44.4687,283.034,141.946,19.3671
47775,26218.9,68.0485,337.678,187.012,19.3676
107408,50923.6,82.7754,424.307,360.544,19.3679
74299.9,30512,114.52,587.245,257.932,19.3846
55553.4,41854.7,67.2318,348.954,247.949,19.3887
90018.7,50433.4,82.2665,442.265,306.004,19.3908
72324.5,25224.6,64.9853,325.879,230.992,19.4218
86039.6,83487,184.046,930.305,662.125,19.4513
65336.3,48341.3,172.93,224.429,324.026,19.4953
46410.6,34308.7,38.2037,297.686,268.677,19.499
73869.1,36089.9,86.844,300.826,267.053,19.5304
108764,70734.1,109.918,424.245,376.328,19.5694
54829.1,34564.3,48.9217,404.81,224.239,19.5737
90837.2,65275.9,71.3647,216.027,329.626,19.5778
54228.8,56573.8,175.624,316.935,359.29,19.6022
51827.3,26805.7,62.7888,295.99,241.214,19.6088
135435,59755.7,129.959,568.46,441.473,19.6263
54005,31626.6,76.8697,469.609,234.898,19.6281
89123.3,51275.5,163.637,289.075,343.184,19.6297
78460.6,29379.3,123.457,277.553,247.24,19.6465
71519.8,33814.4,66.415,286.936,247.382,19.6619
38502.1,20865.2,30.2305,306.974,125.582,19.665
123448,51528.6,110.07,395.622,407.086,19.694
64102.9,46223.4,71.7217,644.66,318.492,19.7142
59405.8,37401.3,98.6234,391.115,247.17,19.7201
61540,44956.3,63.453,386.357,253.332,19.756
99788.4,56164.6,104.148,459.798,389.994,19.8069
94653.2,38055.5,89.4359,531.466,316.529,19.8421
86809.8,44989.7,80.3834,764.423,314.495,19.8749
131027,65411.2,104.249,534.293,410.057,19.8763
96690.5,75582.8,113.862,569.774,383.477,19.8908
60662,39591.6,104.958,360.456,243.838,19.9138
85055.9,61705.7,74.067,312.552,312.532,19.9222
122474,64230.7,79.8234,411.583,378.411,19.9293
72224.8,33016.4,94.9201,412.199,220.54,19.9366
79271.2,55495,114.974,332.499,339.553,19.9601
87074.2,55107,109.26,484.2,300.454,19.9673
77213.2,37418.6,90.5536,425.534,251.42,19.9851
57131.1,30360.8,86.4373,565.711,235.537,19.9954
86041.5,55891.7,105.11,457.358,353.578,20.0213
75215.1,36559.9,92.8389,690.472,310.356,20.0285
84138.6,47713.8,70.0385,314.744,299.751,20.0726
103347,57407.1,167.487,408.444,344.72,20.0789
52177.4,31684.6,62.891,249.564,179.641,20.2224
62218.2,35470.7,99.536,477.517,342.416,20.2248
102524,40764.7,50.0091,349.016,316.178,20.2296
59306.6,57495.6,101.969,267.839,310.146,20.2339
44802,34555.2,73.8121,438.899,213.421,20.2353
102208,53366,90.2488,550.386,386.597,20.2459
71661.3,54838.9,126.129,441.041,234.472,20.2502
78243.6,31307.3,53.9444,269.038,208.575,20.2593
107518,79121.1,94.1588,626.441,351.138,20.2674
39753.6,18251.9,46.1256,324.941,108.092,20.2683
80301.9,48291.2,119.268,477.456,351.207,20.2805
50777.5,37584.8,94.7171,382.832,229.997,20.2869
93829.7,32750.5,45.349,323.503,241.64,20.3127
49834.8,32117.6,86.7931,412.26,180.357,20.3319
68603.8,37753.5,140.375,415.828,262.247,20.3403
64141.8,30084,75.6979,230.66,201.586,20.3953
55454.5,34010.1,35.9774,320.877,240.434,20.4068
73275.8,37372.7,72.8435,293.162,207.791,20.4342
115491,54891.7,114.469,509.397,402.385,20.4452
109712,68344.4,72.3336,461.384,443.74,20.4788
49214.4,37238.9,82.7245,351.256,286.03,20.4789
66250.1,37611.6,62.4823,324.254,200.586,20.4798
79404.6,50011.3,61.0514,387.779,303.757,20.5064
76779.2,30538,43.1225,278.876,237.879,20.5103
72912.9,44482.1,122.145,418.533,274.678,20.5264
83346.6,42430.9,70.8036,375.528,239.795,20.5279
95320.5,69066.1,171.133,529.299,425.234,20.5354
44918.1,22672.9,55.1354,382.152,127.891,20.5357
70499.3,61060.7,115.379,540.544,419.995,20.5538
84967.4,39142.2,77.2262,472.834,320.874,20.593
92147.1,70973.3,113.306,529.36,435.973,20.6047
77471.4,47365.4,80.7397,450.519,286.875,20.6085
112893,58519.5,134.591,384.317,351.347,20.6201
88422.3,45239.5,71.2117,406.35,351.626,20.6279
78765.9,37852.2,91.7217,403.331,258.357,20.6384
46861.7,28862.3,112.548,276.986,203.227,20.6461
82256.9,37058.5,85.2169,334.371,284.409,20.6612
65840.7,33209.1,56.3781,358.033,198.231,20.6678
80076.2,33530.9,51.0965,387.223,261.964,20.6893
70199.3,31990.4,100.753,365.05,232.2,20.7212
89662.7,48894.6,106.376,378.996,302.562,20.7434
69426.1,24513.8,80.8415,380.357,189.658,20.7905
48392.3,19885.5,125.524,227.863,126.159,20.8181
67040.9,34114.5,64.2703,402.284,241.711,20.8202
58059.3,29621.5,59.211,341.605,196.945,20.8374
109270,47256.7,132.377,519.056,383.685,20.9301
59473,24925.4,202.479,328.128,203.94,20.9429
92052.5,49695.5,1136.98,288.132,214.347,20.9777
125057,83579.9,102.932,464.431,473.344,21.0006
98950.9,44066.8,438.973,1134.89,350.092,21.0273
56326.8,22611.9,83.6402,340.359,234.33,21.0372
56030.7,37893.6,90.9091,112.637,190.086,21.0396
82260.2,71720.5,152.422,508.369,514.628,21.041
50753.5,24763.3,59.4155,223.157,138.417,21.1251
63492.1,41379.4,15936,420.315,239.795,21.133
70819.9,26473.7,41.9834,362.754,259.559,21.1761
109534,53753,121.337,557.815,384.378,21.1784
95198,34493.2,57.362,262.975,305.653,21.2046
58429.3,26009.9,115.53,369.641,183.864,21.2056
60450.7,30291.1,62.5844,381.471,190.086,21.2156
67990.2,30753.1,60.5913,393.77,197.945,21.3414
59112.8,35546.7,110.525,261.269,220.398,21.3576
62470.4,52453.9,98.4712,383.636,307.479,21.3656
52318.8,27778.4,64.7299,414.598,147.128,21.3864
35078.2,20219.6,26.8654,340.919,161.215,21.3933
82638.7,44089.9,944.857,300.951,276.583,21.3974
75776.6,46068.1,50.6305,253.363,170.972,21.4053
88909.1,73099.6,466.703,529.48,388.885,21.4073
69957.8,33903.7,115.783,421.605,269.807,21.4126
99874.3,54240.7,119.621,457.541,402.178,21.4129
49948.8,26213,349.462,251.464,279.898,21.4173
61835.7,33571.1,79.2634,284.922,233.052,21.4371
50801.7,27815.6,81.9612,482.985,202.228,21.4808
59252.8,34182.8,75.2902,311.863,178.352,21.4972
92440.9,44744.3,94.2603,487.477,323.606,21.5068
84845.2,37141.7,81.2996,384.44,251.491,21.5095
97502.9,65348.9,185.24,424.552,355.389,21.5143
89039.2,45254.6,104.198,451.497,260.337,21.5463
53775.9,26233.7,86.8948,264.049,170.184,21.5631
55671.3,23856.9,89.0802,310.234,212.851,21.5712
40149.6,29140.4,116.44,356.48,220.754,21.5882
90305.8,45519.4,180.958,338.052,303.967,21.608
88686.6,29236.8,78.194,427.744,264.933,21.6081
95149.9,46156.3,144.846,519.84,397.335,21.6214
80555.8,56970.3,88.4196,439.205,349.813,21.6227
87576.8,45332.3,99.3839,244.939,287.227,21.6264
65137,32120.5,81.5032,481.771,213.991,21.6577
57043.7,40936.7,80.9433,310.046,231.702,21.667
51797.5,36275.2,82.9789,496.632,185.51,21.7624
110778,54482.2,1877.19,443.611,384.309,21.7743
92015.7,37221.7,95.0216,532.97,344.161,21.7783
75864.7,43626.6,76.0036,437.674,338.784,21.7798
101030,46203.3,63.5552,220.994,234.472,21.7997
55737.6,38310.5,167.986,258.677,282.507,21.857
85205.5,36679.4,64.3724,501.778,277.853,21.8894
91685.5,60501.6,132.175,489.297,371.812,21.8931
48195.9,28166.4,43.485,277.679,172.621,21.8968
114734,56362.5,116.642,484.139,315.337,21.932
78333.9,37857.9,92.585,480.86,313.514,21.9477
59770.6,40147.4,42.1387,374.475,278.135,21.9829
72000.2,33042.3,74.9335,283.097,227.368,21.9987
67942.6,46229.4,108.704,395.561,305.583,22.0069
55613.3,33333.1,87.8606,265.123,226.657,22.0315
88442.6,46240.7,186.783,552.004,378.411,22.0456
97639.9,57478.7,219.751,375.714,377.022,22.0658
105806,66477,94.6155,324.941,361.17,22.0891
111614,64177.1,184.992,577.831,385.627,22.1186
89492.8,40721.6,87.0982,466.076,261.327,22.1298
66665.1,33575.4,5749.37,836.988,193.017,22.1654
134410,63091.2,201.735,453.757,452.046,22.1735
50876.1,29282.2,64.9853,394.573,206.08,22.2049
36773.3,41796.6,159.235,319.313,334.731,22.268
101607,62341.3,110.323,371.5,378.55,22.3003
45425.3,30155.4,57.2584,339.735,147.056,22.3023
49207.6,20116.5,103.337,309.669,147.632,22.3356
73644.6,55456.6,65.8023,10660.7,271.008,22.3395
39974,35474.6,116.389,237.01,227.581,22.3472
69327.2,35025,85.5221,475.267,241.285,22.3509
113906,57075.7,135.849,497.964,407.708,22.3553
106823,48004.3,119.621,295.613,319.893,22.3805
84277.6,52459.8,563.231,709.377,362.075,22.3865
65164.9,42635.2,69.1712,299.884,235.608,22.4884
83085.4,40975.1,79.6707,433.937,238.021,22.4954
72958.2,42197.1,72.7415,670.313,240.15,22.4965
65027.9,44293.4,121.035,433.569,325.426,22.5013
64923.2,33550.5,71.0077,388.397,236.389,22.5464
45742.4,21987.9,51.3036,329.315,173.696,22.5615
75918.7,38655.3,58.5463,592.54,362.771,22.5763
126460,72917.9,126.986,479.28,381.742,22.5928
42118.5,41676.2,81.2996,322.628,267.265,22.6087
70197.6,36290.6,88.1655,564.934,259.984,22.6133
65560.5,38969.8,81.0451,431.975,286.382,22.6348
96204.5,54010.8,83.0297,436.143,341.997,22.6416
97302.1,57680.6,117.803,600.087,419.305,22.6445
77391.8,51264.7,53.0124,259.436,251.491,22.6502
62314.3,26495.3,298.477,395.561,202.299,22.6507
41489.6,31505.6,68.1505,347.024,239.724,22.6549
51442.3,29805.4,64.066,365.236,185.152,22.6562
26251.6,39691.5,84.3524,359.773,260.055,22.6587
93924.6,63931.8,148.259,624.964,394.842,22.6613
57489.9,38074.8,118.965,357.66,207.221,22.662
65642.2,30446.4,82.9789,528.697,182.934,22.6662
77029.2,30330.9,61.1025,230.787,211.854,22.7308
53547.8,16422.9,74.7806,386.852,132.651,22.7562
107859,78802.1,103.844,449.97,404.183,22.7687
89154.8,54567.8,160.536,403.516,360.056,22.77
109514,39376.8,59.1088,509.155,274.537,22.7773
90000.2,36339.2,51.5107,399.077,270.584,22.7887
80739.6,27168.7,104.097,329.002,218.049,22.8031
105698,67023.3,131.017,524.903,361.797,22.8251
71765.9,41138.7,92.0772,373.05,327.596,22.8648
35381.2,17633,59.9779,189.404,137.769,22.8991
90667.4,53028.2,101.412,473.26,373.41,22.9307
56006.2,32342.9,78.6523,249.247,187.655,22.9548
91552.3,49787.5,83.6402,401.359,323.326,22.9927
91213.7,71537.7,73.6592,377.324,372.507,22.9936
69811.9,49443.7,78.4486,431.608,266.699,23.0198
120825,55422.6,96.6452,431.853,402.247,23.0501
44627.8,23418.4,74.067,238.089,132.868,23.0972
81251.9,52342.4,76.564,274.275,288.917,23.1054
57758.7,49244.6,59.3133,274.842,198.802,23.1055
52926,24504.2,83.4876,451.741,211.07,23.1116
99432.9,48243.3,253.46,453.39,347.302,23.1856
75203,29557.2,468.939,403.023,214.988,23.2025
109281,65982.7,112.599,390.683,424.269,23.2054
118113,58796.4,82.1139,557.755,409.642,23.2277
78777.7,45350.6,125.121,384.069,374.105,23.2445
45935.7,21057.6,966.388,383.08,147.848,23.2488
49349.4,28474.8,56.5853,375.962,222.675,23.2889
38360.2,21764.9,63.4019,278.246,175.774,23.2901
71897.1,38530.9,67.1297,478.186,231.773,23.3001
85037.3,38221.9,52.0803,384.688,245.539,23.318
79045.7,48190.5,114.52,360.332,292.226,23.3198
73700.2,40421.2,62.9421,425.903,229.784,23.3262
58721.7,29380.2,56.4817,378.129,223.315,23.3441
46463.4,26977.8,69.4263,397.473,115.035,23.3625
56186.1,29806.9,61.0003,354.739,190.587,23.365
56876.8,32264.2,69.0181,335.12,219.188,23.3679
53893.2,34524.1,207.484,532.188,227.226,23.4571
74760.8,60354.1,106.173,468.026,306.847,23.4627
47967.8,34799.1,84.7084,251.97,241.001,23.4861
53143,23826.5,41.8799,280.515,201.728,23.5102
101597,45351.1,105.211,341.667,355.668,23.5252
62138.5,41503.6,94.8186,619.288,270.514,23.5348
60968.3,31636.6,68.6609,421.85,213.991,23.5574
109340,58851.8,103.54,335.993,379.591,23.5613
120180,54490.7,123.608,529.901,511.097,23.594
57491.7,18804.7,94.2095,367.408,164.23,23.6105
75224.4,38351,121.337,507.04,265.71,23.6305
69057.9,41971.1,78.6014,529.299,329.835,23.6848
81960.4,49912.2,66.8745,12069,310.637,23.7357
49239.3,51127.3,78.3468,341.48,288.987,23.7359
89903,55492,104.451,466.686,284.339,23.739
69396.5,35566.7,100.702,270.679,243.909,23.7428
77637.8,40418.8,79.2125,401.544,237.95,23.7478
79710.3,45380.2,69.7834,316.622,237.808,23.748
21311.6,24374,53.6855,443.611,172.191,23.7507
93664.8,53737,130.11,352.811,384.448,23.7948
105270,55939.3,100.905,475.267,321.925,23.8083
108228,51451.8,74.7296,331.063,334.102,23.8178
43478.8,39589.3,50.3716,357.66,210.072,23.8202
94791.9,55338,92.8896,384.997,307.338,23.8208
101186,43562.3,87.2506,401.914,274.537,23.8587
63518.3,35187.4,260.367,384.935,182.505,23.8596
95361.8,64851,138.817,716.149,415.994,23.8743
70861.9,44812.3,240.302,304.967,320.033,23.917
103721,54572.6,156.931,623.073,379.799,23.9313
116195,63458.5,78.3468,486.264,370.7,23.9316
85764.8,34974.8,396.19,265.313,233.691,23.9646
86238.9,40474.9,132.377,235.741,256.163,23.9753
45545.5,24395.9,92.2803,348.518,141.442,24.0215
59125.7,33146.9,77.5319,387.655,209.644,24.0529
80767.4,45660.9,107.135,504.681,280.251,24.1069
92494.5,48236.1,66.6192,518.573,345.976,24.1301
85825.1,39722,105.312,445.752,310.567,24.1351
39842,27309.4,53.4784,304.842,191.23,24.1555
69516.1,32366.7,46.5917,370.819,280.392,24.1572
56887.2,36851.8,75.7488,410.968,225.59,24.1819
62682.6,30769.7,70.3956,405.796,245.752,24.1844
66980.5,34399.4,46.6434,244.178,203.013,24.1913
64557.9,24572.2,25.9335,260.258,204.297,24.2023
82674.6,32036.2,118.359,382.028,261.893,24.2033
59634.6,32142.5,57.4138,371.005,211.212,24.2133
49665.5,32875.7,58.3929,296.87,242.987,24.2354
53437,27176.5,66.8745,374.661,185.581,24.2494
86388.4,39751,123.154,573.357,338.295,24.2552
72730.1,39304.8,109.21,419.885,336.618,24.274
107644,54883.8,102.982,587.364,357.897,24.3002
76070.6,38472.2,116.642,460.103,255.314,24.3185
49734.7,34727.3,84.2506,374.413,198.945,24.3314
38869.1,19547.1,51.925,336.742,141.73,24.3529
95024.9,61035.6,105.464,427.007,389.855,24.4181
100398,58694.7,120.076,344.035,357.688,24.4804
77734.3,48242.4,88.6229,476.119,292.437,24.4975
115820,64466,79.2634,511.692,339.622,24.5008
76709.5,78957.5,119.318,606.08,467.257,24.5033
23057.3,27582.6,95.326,444.039,259.418,24.5124
72296.7,65279.4,80.0271,539.463,334.521,24.5159
117891,59232.3,1061.77,564.336,438.38,24.5439
44408.8,29842.6,72.8435,327.628,228.505,24.5534
84661.5,40642,151.72,387.964,253.544,24.5602
68654.8,51657.3,60.5913,345.343,271.714,24.568
66611.7,47715.1,82.2156,481.71,264.792,24.5875
98719,51568.6,80.6379,438.103,344.58,24.5968
74870.4,37899.6,65.1385,347.086,212.78,24.6119
94863.2,75539.7,70.5486,384.131,487,24.6129
65839.3,37598.8,69.5793,279.759,212.352,24.6175
60706.2,33204.5,59.3133,455.039,201.657,24.6344
59716.2,34513.2,409.067,333.061,202.941,24.6636
77003.5,43336.8,54.7729,378.439,239.228,24.6906
46201.7,24732.5,53.7891,284.23,158.702,24.7002
64567.8,32153.3,89.5883,500.991,228.292,24.7245
92220.9,54057.9,146.653,573.715,381.534,24.7379
95443.1,55980.7,124.818,593.135,352.462,24.7426
33898.1,13069.1,63.1976,309.356,139.426,24.7628
43508.1,26755.1,69.7324,459.737,221.323,24.7704
49468.3,39187.7,104.502,368.462,274.537,24.8075
69105.6,70458.7,139.872,352.127,286.804,24.8194
43644.6,51878,91.1123,373.484,272.279,24.8383
79102.9,33373.4,52.1839,321.94,270.655,24.87
65741,32222.1,97.5583,312.928,234.543,24.8708
80035.6,35352.2,66.0576,267.776,246.107,24.8796
80888.7,61493.9,72.8945,375.156,370.77,24.8812
111911,58623.4,134.893,404.256,365.067,24.8856
44187.6,23390.1,32.8192,240.564,162.866,24.8895
113710,53875.2,133.836,443.978,410.54,24.9053
103914,50396.4,109.665,409.306,376.953,24.9126
64792.7,32952.6,80.9942,458.7,161.072,24.915
124703,54649.8,92.7881,370.137,363.189,24.9167
72064,33637.3,61.6136,143.217,240.008,24.929
55253.5,27919.5,62.4312,482.682,219.331,24.9332
83405.5,44731.3,70.5996,319.063,271.29,24.9491
83780.9,51089.8,89.3343,745.847,366.18,24.9679
81729.3,61539.2,107.084,389.447,341.508,25
88064,44425.3,52.9088,275.41,215.344,25.0069
84461.1,77485,88.7754,364.181,480.039,25.0252
47763.4,24561.6,84.4541,300.386,173.553,25.0257
73394.7,28532.1,49.336,236.883,190.658,25.0339
52365.6,34006.8,843.58,373.979,225.519,25.0344
86754.6,40503.1,108.198,444.651,270.161,25.0381
55842.3,39944.9,128.297,439.082,190.658,25.0549
43806.1,23792.4,58.086,224.302,191.873,25.0702
73047.7,40947.7,51.0447,489.601,320.244,25.0898
72147.4,40439,59.6712,464.858,272.42,25.1017
40342.7,28107.7,61.358,239.358,104.762,25.1144
54332.9,43930.7,83.742,416.258,252.978,25.1199
62499.4,42646.3,76.8697,336.867,249.012,25.1236
66448.5,42518.5,109.513,428.05,260.196,25.1246
92375.3,66583.7,119.773,375.094,481.405,25.1252
62342.5,36028.4,80.9433,437.061,245.823,25.1276
63382.8,38664.9,68.6098,187.356,224.026,25.1523
54297.7,38903.9,104.097,383.265,214.917,25.1533
62043.9,33762.9,86.8948,517.065,236.815,25.168
82011.1,58398,88.5721,616.567,388.4,25.1692
46778.7,35788.2,38.7733,368.338,178.997,25.1736
75130.1,45823,99.536,330.314,281.238,25.1801
108416,51843.5,88.3688,631.813,328.226,25.2075
56973.1,59848.4,107.236,457.48,307.268,25.2131
81095.9,44388.6,45.8668,393.215,280.321,25.2385
36391.4,32992.1,77.1244,218.447,191.087,25.2401
28175.4,40336.3,102.78,395.375,246.107,25.2518
58441,38552,85.3695,463.639,229.926,25.2734
72882.2,36962.8,67.1297,489.843,291.451,25.2763
96263.8,64133.7,127.893,649.189,398.788,25.2795
94644.2,44050.3,100.449,333.935,279.969,25.2892
85260.1,34561.1,54.6694,306.723,249.72,25.3045
58499.9,63021.6,100.803,393.894,413.785,25.3089
88409,47230.4,89.8932,306.033,369.866,25.3718
83817.9,28718.8,71.6707,284.86,251.279,25.4062
58152.9,26987.8,78.4486,367.408,220.042,25.417
80730,52183.4,84.3524,436.388,360.752,25.4444
122241,73382.1,98.0655,866.623,381.604,25.4733
54872,29272.8,74.2199,242.593,174.628,25.4825
113315,56871.8,140.526,464.553,388.4,25.4875
63720.3,36386.5,339758,4369.34,230.281,25.4978
50664.2,34748.5,91.1123,279.885,214.276,25.5217
81189.1,53884.8,108.906,378.81,311.409,25.5292
63760.9,31310.1,65.0874,207.613,237.17,25.5667
62216.6,30117.9,74.2199,399.447,268.536,25.58
105484,51178.8,89.1311,492.269,335.01,25.5816
59843.5,20355.1,71.9257,340.296,176.347,25.6097
52677.1,45733.2,89.0802,368.4,264.721,25.6133
59443.9,42656.7,30209.9,292.534,166.598,25.6465
55306.6,49204.7,74.7296,286.244,281.872,25.6611
102581,56392.9,73.6082,322.378,328.716,25.6692
73499.1,27760.5,63.0443,352.065,213.848,25.6988
63606.3,32118.9,78.6523,334.309,268.748,25.7001
59643.4,30964.7,71.4157,487.477,142.45,25.7053
55354.4,46623.3,93.4481,310.359,250.641,25.708
60841.9,27319.6,74.4748,532.85,199.23,25.7225
58329.5,45791.7,92.5342,415.09,220.113,25.7466
84683.3,36810.2,73.0474,387.779,282.718,25.7682
70951.5,40237,68.2016,334.184,276.019,25.7872
54934.9,35272.5,101.716,429.768,222.817,25.8401
41953.4,23890.8,84.2506,274.716,154.966,25.8442
75848.6,50477.6,227.007,410.906,297.431,25.8463
66268.8,46437.4,537.138,566.369,289.692,25.8671
105186,66927.4,274.587,627.031,436.042,25.9023
92110.8,60023.6,49.8538,305.657,281.449,25.9037
81897.7,64805.3,71.8747,453.024,346.115,25.9211
75545.5,40263.4,74.2199,334.933,258.64,25.9266
42739.9,20855.9,74.016,357.723,122.983,25.9739
89170,52094.1,112.144,399.262,286.523,25.9865
97635.8,60809.6,123.457,446.241,382.714,26.002
102132,68534.9,127.692,341.293,398.511,26.0555
113339,46917.1,101.209,632.403,378.827,26.0726
50260.3,26362.9,64.6278,446.852,183.292,26.0883
54082.3,41940.9,87.454,357.287,271.361,26.0938
94873.4,65689.9,104.097,581.527,464.656,26.095
72353.1,49334.3,115.075,415.151,275.878,26.0976
67837.6,33206.4,3139.62,5661.66,197.517,26.126
40774.6,22944.5,47.2648,320.752,158.702,26.1324
62357.4,25307.1,77.4809,308.228,258.781,26.1456
62877.7,41799.1,2756.09,345.903,265.993,26.1592
83806,42190.8,84.3015,441.225,312.181,26.1946
47324.4,23183.5,106.933,340.795,179.498,26.2385
102719,63604.4,117.046,400.496,356.504,26.2574
70314.2,26597.9,49.5949,324.754,183.22,26.2768
70150.3,43487.7,142.636,394.017,235.608,26.2832
34108.3,44171.8,106.477,325.066,339.553,26.2968
74298.7,46166.6,260.514,259.752,317.58,26.3335
115838,62682.9,84.861,490.389,346.046,26.3461
73547.9,29712.4,136.604,489.54,258.428,26.374
63911.2,37142.1,101.868,236.82,266.487,26.3833
65144.1,27954.8,93.2958,441.776,214.917,26.3849
72624.7,42294.7,48.7146,359.648,206.365,26.3887
97377.4,56248.5,120.883,385.059,454.31,26.3972
71410,36426.7,84.9118,554.521,313.794,26.3984
56636.9,41558.9,38.5144,290.459,236.673,26.4054
83767.8,47626.9,91.417,426.823,278.417,26.4474
65777.2,42146.5,76.2074,441.408,259.489,26.4535
21294,35250.3,252.283,194.521,302.492,26.4618
52269.8,29880.3,79.0088,412.691,192.874,26.4671
116373,58983.9,100.043,511.27,335.36,26.4741
49036.9,32698.5,53.5819,290.208,193.017,26.5222
77858,35078.9,150.216,481.285,312.602,26.5472
59656.5,26919.7,67.9464,398.275,146.337,26.5514
92389.5,59513.6,91.2647,482.56,358.176,26.5535
77789.8,35892.1,54.3069,310.359,173.983,26.5559
71490.8,43764.9,136.201,436.694,251.208,26.6036
45656.4,28894.1,79.5689,324.629,197.588,26.6202
69750.5,46705.1,100.854,322.753,331.025,26.6417
49639.7,28916.4,1097.23,298.628,182.576,26.6773
43983.1,21503.5,696.172,285.174,116.409,26.727
50719.6,29120.3,93.3973,403.578,210.357,26.7561
99627.8,44709.9,84.6067,502.746,442.229,26.7737
50944.1,25102.4,70.4976,183.898,190.158,26.7869
79214.6,60088.6,99.1811,521.528,317.23,26.7966
49182.4,38945.7,111.132,456.565,274.114,26.8091
39177,29354.1,78.9579,284.545,223.884,26.8328
47506.6,36875.1,84.2506,335.993,229.642,26.8371
67336.7,50462.4,123.658,782.564,321.995,26.8417
52957.9,31987.4,59.211,402.838,199.087,26.8565
61347.6,46050.4,79.8743,359.462,261.822,26.886
81602.2,30505.9,44.7276,281.018,208.005,26.9075
42898.8,28870,80.1289,216.473,165.45,26.9084
45495.1,30866.6,151.018,327.253,243.129,26.9184
42968.9,41171.8,77.1244,362.071,231.702,26.9289
56070.2,20629,52.2874,267.334,183.077,26.929
35788.5,27286.3,56.6371,229.135,129.406,26.9741
40617.4,16983.2,43.5367,302.332,134.021,26.9878
75694,34150.5,47.679,213.67,217.338,26.9942
48033.7,27881.2,65.5981,262.596,179.14,26.9965
82075.2,47207.5,100.043,432.405,327.806,27.0077
72530.4,61375.8,118.914,620.944,346.743,27.0484
99389.1,46146.3,98.8769,368.4,333.962,27.0654
93852.7,43500.8,173.978,380.357,213.136,27.0814
79476.1,45907.3,69.3242,383.76,264.579,27.0841
120833,69614.9,160.486,382.523,415.373,27.1004
46305.3,29679.2,68.3547,251.844,181.861,27.1148
101704,60335.7,3784.44,492.511,381.604,27.1242
84072.8,32697.8,66.9766,493.178,244.76,27.135
105542,47585,197.865,517.065,278.347,27.1545
50084.6,31448.2,78.4486,340.732,206.722,27.1994
108721,44878.3,109.008,451.924,365.902,27.2903
21812.4,30167.7,76.8697,322.941,191.445,27.3198
57421.2,45095.2,68.6098,200.272,314.425,27.3244
46903.7,19434.3,53.323,243.291,142.018,27.3414
92095.8,45490.1,75.3411,585.221,290.959,27.3587
110411,54867.5,103.286,322.941,380.007,27.3619
70075.7,49206.6,92.0264,463.091,288.354,27.4078
61935.6,28515.3,60.7958,352.189,189.8,27.4148
