"FSC-A","SSC-A","Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A","Time"
97226.062500,48561.027344,95.268219,3931.057373,214.648315,373.805084,6.056344
59089.851562,39070.742188,52.945412,3202.465332,166.357178,233.209641,6.058397
76743.195312,38269.335938,33.027878,3254.134521,147.569290,185.025574,6.060294
61666.726562,31214.119141,48.211155,3248.852295,82.900902,184.770050,6.060477
48127.312500,38396.941406,33.658306,3036.892822,96.716789,142.982315,6.060784
76668.898438,33877.011719,56.761688,4069.489990,292.409027,344.612915,6.061168
97603.210938,63775.894531,64.408012,3329.604736,181.132248,282.863129,6.065031
51620.082031,28568.132812,19.009735,3277.874756,121.821671,234.478714,6.065550
75194.632812,45585.726562,23.422085,3713.815430,172.943130,255.354858,6.065774
60100.078125,31019.994141,83.366714,3570.343506,204.231674,200.356064,6.071889
68071.875000,52053.054688,10.457407,2685.590088,105.345032,255.458572,6.071915
54688.476562,21624.091797,17.464052,2773.749756,110.502815,194.996384,6.077681
68820.335938,35561.109375,84.121353,2021.357056,67.990555,154.243118,6.080137
79346.687500,44042.023438,33.849369,4559.103516,249.243179,255.205185,6.085665
79427.898438,35541.417969,30.614105,4341.011719,141.361649,290.187744,6.089433
58516.062500,34909.691406,125.865479,2735.134277,170.793381,229.898758,6.092363
83925.882812,40811.644531,29.955862,3913.875000,234.231781,345.871857,6.094847
85132.070312,52091.835938,19.550011,4032.088867,179.052414,252.469193,6.099442
66505.468750,33744.011719,23.931892,3392.749512,177.307541,242.414093,6.100435
87904.156250,45160.800781,83.752281,4799.721191,28.020542,251.159912,6.100579
76202.625000,45184.878906,58.445465,4381.023438,257.530090,298.129791,6.102244
79845.101562,38429.289062,84.330284,2642.846191,107.788727,199.077805,6.104546
89375.523438,73759.867188,115.198753,4468.576172,217.849884,294.648224,6.106880
68389.789062,41291.089844,16.542547,3518.431396,185.692001,240.546921,6.108336
79599.882812,44690.343750,51.033295,3724.622803,149.255081,245.716125,6.108474
68751.781250,29646.273438,4.004119,2719.105225,199.752441,241.776489,6.110380
57082.378906,33456.574219,49.448772,3500.581055,80.652153,230.643173,6.110548
57229.601562,29442.503906,131.499329,1667.564941,146.557602,132.946991,6.117759
55130.460938,22009.744141,52.863590,2366.527588,105.073456,174.803513,6.119693
76015.492188,33461.410156,50.024380,3930.935791,199.351151,233.765106,6.119999
92042.140625,41495.347656,44.066074,3515.456299,206.570251,308.303650,6.120825
55903.289062,35629.281250,7.532830,2479.884277,141.361649,184.760284,6.124699
84370.414062,55370.097656,112.909065,3701.551025,245.659760,350.819153,6.124759
69871.648438,43690.925781,46.662682,3099.430420,129.807220,199.713516,6.125063
56999.257812,25033.369141,30.859608,2941.082764,98.212280,267.278656,6.126111
90874.421875,38915.347656,100.121910,4951.450684,165.819244,244.394119,6.126527
63728.703125,40212.777344,103.124535,3592.504883,124.868187,255.446182,6.126974
92498.781250,41972.851562,37.484596,4130.266602,199.685547,306.648132,6.128060
54112.152344,27542.671875,24.451853,3106.412842,92.704407,227.781601,6.130245
90213.773438,44804.015625,-15.656133,4779.745605,249.176834,313.443451,6.130343
75848.890625,50117.343750,50.844868,4195.839844,195.069153,259.110474,6.132463
53591.363281,29752.406250,58.404415,3004.591797,202.894897,214.914917,6.132910
79679.757812,64772.406250,87.343323,3146.242188,142.306686,183.518402,6.135573
82671.476562,43389.234375,61.441540,4383.209473,91.751938,306.259369,6.136545
56623.464844,40326.042969,65.379539,2368.045410,127.033730,156.480911,6.141196
72105.859375,46002.628906,2.666713,3751.459473,185.624969,266.644318,6.141638
78745.718750,51230.355469,54.864971,4865.962402,102.900414,273.498810,6.144226
103045.265625,47071.093750,20.046421,4719.697754,263.952911,340.792236,6.145164
94052.835938,54263.082031,73.313057,4706.158203,224.181427,378.655823,6.147439
54022.492188,38884.769531,91.251480,3190.382812,123.785156,283.637787,6.147941
50697.667969,45262.421875,-19.038246,3463.969238,-46.505630,182.424805,6.150903
81814.570312,44049.765625,89.232094,3322.500977,274.003815,328.532806,6.151015
57330.671875,31575.998047,40.842537,2516.374512,148.580826,197.218307,6.151600
115224.601562,71856.695312,51.979145,7721.375000,417.990875,574.360535,6.152441
57085.632812,42278.488281,-0.366993,3323.532959,68.266716,268.189819,6.159071
68159.734375,35451.066406,57.554340,3386.920654,146.625046,257.533356,6.159478
67556.335938,39357.140625,79.042641,3360.630615,214.181274,442.896759,6.162014
56762.183594,19371.738281,-3.079893,2539.385986,62.122204,106.659515,6.166176
54870.121094,42086.636719,56.030418,2266.528320,109.756554,124.284584,6.168908
88242.101562,53243.671875,100.035782,5155.577637,341.213928,364.600677,6.170348
78061.921875,42230.378906,60.742908,3282.549805,220.583252,342.687561,6.171874
86690.640625,54548.535156,87.835785,3195.118896,139.268555,349.063049,6.173730
74474.960938,67971.046875,100.819534,3516.731201,166.962296,348.633026,6.175547
62759.382812,32163.789062,44.028522,2703.562012,154.377151,116.456398,6.179202
97959.757812,43407.394531,74.977951,3363.787598,162.321518,225.313324,6.181242
56111.417969,25467.412109,32.903343,3413.939209,56.046913,214.785355,6.186886
94920.578125,56454.289062,-17.820387,5888.966309,198.013351,377.632202,6.188949
54006.496094,31254.892578,59.238007,2731.612793,142.441681,193.055710,6.191877
83878.062500,57246.199219,21.798567,4043.928467,242.406296,309.861115,6.192784
73526.296875,34633.867188,68.501938,4030.570801,267.525543,328.764099,6.194705
69836.289062,45649.695312,41.937302,3415.153564,81.810699,167.836884,6.196695
105591.023438,53647.660156,46.528294,5361.587402,263.555817,276.141724,6.196760
77314.125000,55781.308594,75.950829,3678.843262,174.689255,320.254089,6.199050
53693.339844,26482.539062,50.406399,2193.851074,136.296524,242.135895,6.205372
62487.886719,30980.007812,77.409828,2848.248291,129.942505,192.307770,6.207841
72239.671875,38744.371094,40.932102,3131.488525,135.283020,326.365662,6.209874
72685.117188,60930.093750,64.354271,4439.675293,165.684753,354.011047,6.211856
76714.125000,41033.964844,20.220570,4281.692383,229.707855,293.762024,6.212361
91909.773438,55752.027344,44.355286,4558.618164,259.119873,413.185760,6.215840
77985.343750,64218.945312,97.215286,3285.039307,242.339890,314.115601,6.222903
106489.929688,81013.945312,58.507420,5213.015137,123.514366,270.628021,6.224181
64694.878906,27239.753906,59.971493,2652.439209,117.215233,124.456100,6.227524
62134.667969,25653.007812,32.229019,2994.391846,262.364380,210.119125,6.227779
79547.882812,50461.988281,53.319191,3734.216309,291.486786,378.036835,6.234345
78360.578125,48207.769531,31.928421,2916.614502,141.699173,296.235962,6.236030
103526.492188,41542.535156,34.253422,4912.713379,176.233490,358.942993,6.242033
107115.906250,65894.765625,66.025726,5635.112793,217.649857,439.598145,6.243792
62472.148438,36966.207031,68.833290,3372.348633,185.826065,380.054504,6.244354
66233.789062,31974.451172,88.892105,2714.855225,54.044872,164.166611,6.248335
50169.378906,31510.193359,39.245071,1937.690430,86.851341,67.262360,6.255248
99008.343750,73300.367188,86.878273,3880.056152,222.382599,455.592438,6.257082
87228.789062,45232.507812,46.952812,4315.814941,259.583466,322.452362,6.257672
44961.371094,40663.898438,-4.187444,2647.217773,74.825645,164.171387,6.262861
86083.898438,48990.558594,72.983047,4601.908691,271.492645,291.759277,6.264100
67147.929688,37306.621094,45.598141,3755.345215,243.336029,251.067230,6.264668
95949.804688,36143.417969,17.432631,2776.785645,128.386810,209.235931,6.265564
84096.039062,54483.750000,93.411362,6079.978516,301.426056,436.038483,6.266544
77428.046875,31633.964844,75.961166,3060.511230,69.440407,167.833542,6.268774
71766.843750,31189.419922,57.019501,3366.641357,170.457413,211.589645,6.269488
89657.882812,44407.585938,32.093254,5553.874512,319.157043,313.783447,6.270490
81563.265625,39295.246094,59.674282,2856.444824,80.924774,191.780121,6.272438
61926.699219,30254.908203,46.060467,3013.213623,194.801437,192.022949,6.272709
74632.468750,65477.894531,128.496490,2515.220947,194.199036,221.288010,6.274735
75821.164062,51224.578125,71.833923,4160.260254,99.095818,270.389191,6.275020
72317.507812,51316.570312,14.923282,3810.779053,135.620865,168.321854,6.275413
76204.562500,58581.386719,28.214378,3998.573486,131.633026,302.975830,6.276311
64770.656250,60131.355469,38.378937,6978.454102,259.186096,328.677765,6.278531
97353.937500,37705.390625,106.087715,3621.952393,374.437317,290.374603,6.280407
97560.445312,43425.558594,52.888199,5468.811523,307.013733,458.873474,6.283018
66766.921875,28075.994141,70.640419,3426.567871,248.314362,300.729401,6.283123
46098.460938,28127.501953,81.877914,2336.412354,105.345032,209.454849,6.285066
58352.214844,29079.865234,24.550428,2978.423340,139.538681,283.379852,6.286428
56682.621094,34050.437500,71.883324,2394.517578,85.489395,226.669800,6.288022
82265.625000,57675.074219,29.029076,2847.276611,27.399326,266.234955,6.288374
94829.617188,49999.425781,54.546288,3112.544922,255.343414,317.605835,6.289799
101032.875000,40913.402344,111.139694,4019.216797,276.645996,443.345947,6.291943
51146.437500,27481.773438,93.903427,2465.373291,159.293091,186.214233,6.292751
90975.914062,43801.878906,33.059921,3304.650635,170.121429,413.792267,6.292994
73601.671875,40611.027344,59.928123,3731.726807,165.483002,336.225098,6.294281
74475.507812,32068.826172,128.132843,3687.100586,159.091141,150.319794,6.295222
61699.632812,42119.867188,29.456470,3858.684082,247.783539,366.076111,6.296114
51549.246094,37763.265625,167.988663,2718.072998,190.382370,243.120895,6.297321
104903.453125,55242.199219,160.071289,5131.837891,257.198792,326.394775,6.300689
75027.101562,54655.292969,51.313660,4977.497559,136.837006,316.057465,6.305228
62472.937500,32012.029297,28.832851,2897.428223,133.120300,253.919739,6.306505
76420.156250,36816.460938,83.461784,3827.354492,85.148865,219.915558,6.306989
89169.054688,32849.476562,26.476444,4344.897461,118.231636,250.490692,6.309232
71589.148438,35691.039062,43.203022,4110.412598,129.604340,281.053436,6.314012
81150.210938,36323.625000,29.167120,4009.623779,224.447876,306.254700,6.317579
60005.195312,31731.400391,93.547523,3297.910889,228.642883,360.357086,6.317704
112567.687500,81237.656250,104.926590,7219.071289,318.173370,571.993347,6.324509
114066.906250,57407.539062,53.738304,4287.338867,100.115128,281.167084,6.326331
69906.085938,29386.013672,25.102930,2862.759277,178.582687,227.310349,6.326711
79363.117188,30146.861328,63.345249,3608.291016,185.088699,237.846893,6.334718
86554.773438,57884.230469,34.371597,622.986267,123.717461,348.251190,6.337814
51723.859375,31534.960938,33.670395,3250.552490,129.739594,321.051239,6.342501
45677.441406,47753.582031,7.143250,3364.091309,79.425224,240.688553,6.343047
53302.714844,39008.074219,70.179787,2882.188721,190.114426,173.389145,6.343982
67214.953125,34910.148438,80.484772,4038.099609,138.390594,291.106384,6.348578
70704.539062,31763.750000,25.856867,3940.711182,68.888077,227.703796,6.350746
59354.742188,34051.089844,73.899536,2974.780518,194.466782,289.775574,6.352630
57567.605469,41968.398438,30.121061,2877.817139,145.613190,309.334778,6.352686
72422.968750,29352.835938,62.720062,3699.547119,109.824402,190.952179,6.354189
72414.921875,47156.683594,93.670837,4041.742920,128.454453,251.478409,6.354290
66683.914062,37729.488281,96.005363,2821.897705,149.389938,206.804199,6.356228
76270.679688,46304.218750,24.554541,5530.377441,177.710236,345.719238,6.357805
65089.101562,44692.507812,36.362762,3717.094238,104.666069,322.537079,6.358547
76801.132812,42749.804688,73.108200,4232.633789,125.477318,368.458344,6.361268
62769.031250,37342.750000,60.566734,2258.210205,132.038681,220.898514,6.361507
50492.230469,37505.675781,90.221375,3542.171387,93.384651,278.565277,6.361713
57613.242188,34550.148438,72.534653,3119.648682,117.486290,180.216568,6.361944
87995.781250,50204.781250,133.470779,4116.362793,120.060776,303.908722,6.362179
75404.593750,49417.523438,60.265453,3644.113770,206.035797,288.896210,6.366467
63421.605469,36164.289062,97.374290,3166.643066,174.219193,252.310715,6.366771
76447.898438,42213.011719,95.896423,4039.678467,142.036682,295.592590,6.367357
89797.320312,52973.179688,29.631519,3213.940674,164.877747,282.877441,6.367594
61218.554688,33286.972656,42.669441,3483.641113,91.071533,207.898788,6.368313
86941.671875,62486.234375,9.704022,5494.676758,241.874969,372.020691,6.369589
80105.851562,41676.949219,-1.405630,5189.639160,82.696503,217.327667,6.374027
68238.851562,33824.175781,65.795204,3083.947754,100.590744,220.456787,6.378896
48990.152344,23432.691406,38.060535,2276.060547,148.378540,201.654541,6.380538
88454.054688,51100.640625,45.682049,4953.878906,298.531555,228.077744,6.385159
73131.718750,30856.130859,77.904831,3621.405762,112.402000,233.874557,6.386748
69256.140625,41077.863281,96.419060,3186.193604,210.710754,279.109772,6.392025
63969.300781,34455.117188,81.347824,3200.704834,172.943130,271.238434,6.395180
67138.750000,27748.093750,77.469795,3290.382324,69.371361,226.625122,6.397310
84704.000000,55857.828125,78.204849,3940.832520,219.716705,245.896988,6.397503
50523.703125,33081.226562,138.190399,3511.995605,206.971069,314.181488,6.398024
79338.570312,30327.156250,58.033836,3589.165527,127.575005,285.684082,6.398202
64446.753906,59024.578125,77.143578,4062.750244,245.792511,263.269562,6.398544
78197.671875,58815.945312,113.740158,3932.635986,136.566772,256.288879,6.403563
66721.757812,35746.257812,20.531797,3060.511230,150.064117,223.883926,6.404593
94076.031250,53602.816406,54.588135,4246.233887,121.212181,346.653870,6.404750
88762.515625,49923.878906,-6.164183,4017.760010,283.576263,324.187836,6.406237
89832.101562,48157.675781,81.679787,4812.653320,215.915802,348.720917,6.410921
79043.031250,40382.386719,91.819473,2803.075439,167.701828,162.461578,6.411239
49227.800781,47648.675781,31.988760,2578.851318,49.419548,169.126297,6.413309
96310.632812,51667.769531,93.864037,3227.298340,155.859070,166.278610,6.414107
74177.507812,37932.492188,44.055103,3683.821777,188.640656,202.074554,6.414475
82432.171875,61754.574219,58.700180,3971.069336,157.946640,282.974731,6.417277
77905.023438,42003.460938,62.486462,3951.275879,182.674896,300.991943,6.418333
79446.625000,45375.980469,60.173790,3221.712402,164.944992,108.528816,6.418568
71037.468750,32784.957031,30.630394,3564.879150,214.448166,197.433807,6.418959
60234.367188,34515.480469,4.591479,4060.443115,201.959030,242.900864,6.419890
76517.945312,53166.414062,51.965572,4268.759766,233.300659,297.457794,6.427104
80740.234375,36348.753906,17.021715,2586.744385,121.144463,205.699203,6.429413
63053.878906,44441.035156,44.737560,3594.447754,167.634598,259.424225,6.430025
58647.816406,40199.347656,93.094559,3867.123535,143.791458,232.688950,6.431436
82791.648438,51430.789062,117.931953,2959.601318,177.710236,392.949066,6.440706
77992.796875,34424.316406,60.329472,3930.085938,250.636185,296.008759,6.445120
62427.843750,31145.380859,64.913147,2724.691162,148.378540,172.020813,6.445263
64603.296875,49922.312500,45.760666,2797.611084,191.788773,341.043793,6.445771
66312.015625,39684.097656,81.934334,4368.759277,159.091141,288.591064,6.445906
60908.257812,37428.105469,30.327761,3789.528320,167.432907,247.872696,6.447999
62839.996094,24918.703125,0.798833,2308.179443,142.711655,226.905563,6.448269
88267.562500,37506.722656,43.282337,3073.504639,218.316650,249.825623,6.453591
73883.343750,44224.867188,117.590057,4373.737793,168.911743,291.731720,6.456070
56606.613281,30110.607422,31.717216,2042.911255,83.650314,124.343712,6.458318
88103.203125,59684.074219,61.426395,6758.479980,226.112915,459.893097,6.459624
57601.199219,31706.828125,60.972187,3200.461914,200.554932,188.889801,6.459945
79645.460938,38682.691406,87.143333,3486.677002,123.649750,163.777054,6.460435
57301.296875,40135.804688,48.985725,3710.718994,52.664165,181.746475,6.462047
79481.531250,50222.976562,33.154854,4441.557617,244.531189,298.924286,6.467122
79799.281250,47291.445312,73.641998,4321.036133,132.038681,306.096039,6.470640
