"Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A"
45.5052,63.2639,52.9718,86.0562
63.4344,112.177,-29.1455,176.528
34.5977,68.3669,59.4976,98.9895
10.1836,78.6072,-16.3738,79.2858
6.65914,67.4739,-10.0703,38.8801
25.267,85.4622,42.1418,95.0441
40.8827,76.0267,-1.85286,88.4033
25.0502,59.947,-75.9091,70.4387
23.4373,81.5011,19.2844,54.9163
39.5097,57.842,76.5111,113.143
5.14785,97.0787,119.353,109.449
12.9254,79.8656,66.6809,103.217
26.8545,48.7847,14.8588,101.218
17.3719,111.239,50.8785,108.142
53.3463,125.427,174.159,152.185
25.4925,17.8535,-24.9058,51.7263
11.6632,82.193,-50.3904,73.087
290.05,92.0582,-35.5095,79.3033
12.1822,34.6256,-4.17259,70.1836
29.232,89.9232,60.1927,86.5786
36.9985,59.2453,36.1866,106.104
44.9424,179.237,24.5779,75.5467
20.9384,62.3708,-118.703,89.1555
18.5844,73.382,-79.3484,125.55
3.61619,49.6776,-58.1225,48.4278
20.1201,113.804,26.1971,94.8761
72.0437,145.68,77.9347,150.369
49.7094,92.7488,-86.4319,51.0736
-3.20747,39.7278,-40.069,35.7049
32.7688,51.4636,-75.2297,77.0141
37.9726,91.5559,38.1219,131.773
24.2869,60.9038,-6.28998,88.3153
53.0218,123.991,-8.66182,109.114
48.483,122.742,-30.8271,144.734
31.4537,76.845,-25.7101,83.1576
36.4292,60.84,-20.9424,96.3258
44.3588,101.594,-4.74883,103.88
39.3329,110.175,-64.1257,90.1838
2.5333,26.0799,55.6262,40.9799
5.42585,62.2433,358.056,48.139
42.5962,128.11,112.479,141.469
22.6715,102.596,47.3109,91.3211
24.6953,93.0627,-40.6223,61.1899
17.5241,72.7522,-39.1692,72.9769
36.6641,108.86,58.5763,118.924
65.5755,62.9449,-33.028,52.7574
40.2419,91.5559,-2.21172,86.5696
53.1242,60.7124,49.3577,91.6522
38.282,108.046,-11.5622,97.4005
34.7015,80.8721,39.5846,105.713
53.4921,132.913,-14.5837,117.722
26.6963,90.1116,-4.09808,124.884
47.2644,106.418,66.8076,115.8
6.23722,77.915,13.4453,91.8444
26.1097,98.6468,-96.7066,117.032
40.5425,88.9182,-85.1673,120.116
16.8726,93.251,3.30681,78.4209
42.063,52.0376,31.0534,60.7231
42.1086,127.674,58.1641,171.305
40.0512,114.304,-23.3618,101.669
148.295,122.867,109.695,130.527
21.2585,82.5074,-35.6107,71.8461
338.546,120.555,-32.3229,64.7922
24.0341,69.7703,24.841,104.226
11.4923,67.9204,-50.7128,49.4772
29.9655,98.8349,-95.4006,59.8413
51.5637,102.22,-76.243,70.2531
35.9907,93.9414,89.1203,90.2752
32.1699,101.217,-5.11715,113.126
153.444,89.1066,52.2218,77.9421
45.649,170.448,54.2884,149.205
29.0624,118.806,-66.016,105.413
16.3744,83.1991,-120.815,85.1023
33.4354,67.4101,59.2492,69.8968
57.7497,79.4252,28.5171,76.8392
30.5885,91.4303,123.332,124.519
45.6053,106.418,-10.6283,105.365
169.409,102.784,16.9597,65.7691
22.127,82.7589,-50.4545,78.7931
14.8753,35.3272,18.9773,38.6846
98.5979,71.4292,0.118187,35.6825
41.3902,121.118,60.792,105.055
29.294,116.305,126.741,116.197
31.9313,61.8606,-35.4854,60.5179
15.0752,72.5002,-49.826,46.8979
148.257,257.671,5.67127,111.161
49.0806,129.421,-39.8848,127.028
23.6945,73.319,-41.6638,105.451
35.4842,111.802,9.05987,91.7757
39.2882,63.1363,7.25343,95.1499
122.487,148.23,3.77964,95.9274
31.804,121.305,-73.4632,86.833
37.1751,70.5995,20.2573,104.745
30.9893,122.18,92.4072,153.015
25.6922,219.051,107.818,145.163
23.8426,61.414,-45.7891,88.9991
27.7676,136.653,-90.9409,97.1342
44.6505,82.8847,37.8276,120.155
59.3917,142.88,22.8145,107.441
35.9647,124.303,58.1983,117.506
40.8652,134.16,-0.4959,114.692
32.3732,101.97,31.5768,96.6261
-4.34838,80.5576,26.5113,93.7552
92.923,88.981,7.87465,140.846
56.2225,128.984,10.6064,149.131
75.1599,140.95,83.1749,187.847
13.8299,82.6332,16.9362,87.912
36.168,129.046,-47.0173,64.4925
63.8702,197.268,4.2397,62.0203
46.6452,107.357,53.7385,135.902
27.6545,101.782,-56.8722,67.1066
54.2716,74.7045,-35.6945,91.9844
35.9713,101.531,-16.8323,80.264
33.0687,72.8151,-32.5732,68.0352
7.07053,67.6015,67.612,78.3531
42.4561,105.228,-59.7496,126.601
51.8269,95.6358,53.6036,107.969
45.4615,103.912,69.3472,84.8306
26.5977,33.0312,-60.3715,74.9847
169.656,69.7065,-27.903,55.9639
20.5587,81.5011,60.1525,119.172
30.3801,42.279,-46.3631,62.4618
29.0777,81.0609,122.418,103.716
27.1505,90.3,7.46537,86.5932
40.4569,75.2082,-26.0153,111.373
16.0726,97.9569,-62.2481,69.9493
24.8353,59.5642,14.431,57.8061
54.8491,53.5684,-3.52607,76.513
10.8652,103.662,-80.188,64.3935
9.35406,68.7497,28.778,55.8434
19.466,85.3994,-39.7638,106.702
64.7871,104.852,26.9938,146.374
69.3761,140.639,84.7877,134.797
64.5401,109.799,-16.0256,95.7211
28.4553,73.508,51.6094,87.6734
21.8377,58.6074,2.76906,92.6876
86.8158,147.173,-15.9644,36.3862
44.8065,182.762,107.721,145.434
19.2727,87.6617,-46.9094,122.093
32.0384,89.6091,-22.6572,60.7933
25.8303,93.251,-101.006,99.3907
17.7439,102.91,-21.6649,103.32
12.2963,75.0823,-90.7249,39.2549
33.1119,125.676,79.1508,99.7474
42.0007,94.2552,43.7509,104.168
12.1449,92.4349,71.0898,74.3264
43.0575,93.6903,58.1487,126.732
21.393,105.04,162.864,123.838
18.3344,84.2679,-41.0527,147.239
37.6873,124.365,-29.7673,114.783
8.60228,106.293,31.2759,84.6119
95.3853,169.209,124.964,189.715
13.354,58.7988,-3.84355,98.1868
22.6383,79.551,32.7002,64.5872
48.8133,139.829,-1.67357,156.73
34.6555,143.751,40.2239,98.6493
23.6936,97.706,-55.4367,117.727
13.6676,40.1743,-113.491,57.2629
28.3065,101.594,-89.6167,49.4285
26.4782,59.2453,-17.5615,76.0902
2.59515,53.1219,-9.25536,58.445
25.7986,48.6571,-12.6447,42.0596
44.7068,57.5231,94.8596,83.4736
15.5428,22.2536,-31.8509,55.8
100.492,240.873,128.048,159.33
29.358,79.9285,140.047,115.18
69.9557,50.8895,-94.6363,64.3941
4.90588,97.706,-84.7538,69.4061
21.2082,74.2637,67.8667,150.455
1.39547,67.3463,-44.267,94.3951
33.6222,82.3187,-17.9577,109.996
32.7114,143.814,223.761,138.162
34.2038,120.618,76.4294,87.9736
28.5775,38.0058,-113.364,61.9222
24.7613,46.1696,27.3143,59.9468
3.33338,54.8441,-79.4267,73.7667
31.9855,75.3341,32.8966,84.925
38.4213,85.9022,-84.0055,21.0564
17.9219,74.2007,-42.9996,77.459
22.0644,62.1795,1.83197,67.4909
28.9624,78.2296,57.4565,86.1039
56.7725,141.635,-12.6256,88.0198
36.7821,82.6332,-16.4019,99.7217
295.767,141.262,-69.2406,74.5504
14.2037,63.7104,-33.1179,76.8031
21.3475,108.86,-9.96692,98.4706
22.9273,55.8647,94.4106,87.2355
19.9489,103.975,-11.1923,71.303
56.0318,121.243,51.3832,97.2763
19.047,91.242,81.6536,141.093
26.5815,86.3421,-93.9987,76.7799
6.4775,82.4445,-20.1796,83.4006
60.126,99.8382,191.051,147.486
44.4046,111.614,-0.721608,171.826
15.909,89.2951,-79.7509,106.388
20.1399,96.7023,-82.6047,80.5112
7.19941,73.508,54.5737,100.54
13.4562,31.6919,-6.00562,68.5868
22.5101,80.5576,32.1632,66.6593
32.9485,83.765,-76.848,93.5621
31.2486,113.804,81.8706,93.7781
26.3264,68.3031,-3.8999,117.302
34.1389,167.66,76.0975,113.451
2.82299,92.121,-32.5395,106.14
3.689,122.429,42.605,125.519
13.5095,138.397,-6.89599,105.25
7.9733,87.2219,-101.724,26.7223
31.6463,117.181,48.6543,67.8381
18.6709,61.0313,90.7023,55.0878
17.6939,130.232,185.837,157.553
28.4239,56.4387,5.71027,72.9006
20.1338,28.8859,-40.3181,75.099
12.3701,100.904,-18.5647,85.8114
33.3009,48.7209,53.0853,72.6594
30.9773,63.2639,-48.9109,75.2302
28.4406,119.556,63.0189,89.3072
20.4445,29.5874,-54.4343,40.5784
50.1138,54.7803,-20.1034,85.2748
7.88289,141.262,12.6915,97.6133
11.3987,83.8907,-88.2132,102.481
2.41268,75.9637,-16.2376,48.2981
32.9597,101.594,-21.177,80.1488
430.584,149.598,-83.301,88.5337
31.876,76.3414,24.3292,84.9257
39.2642,89.2323,-36.1439,122.156
23.5517,100.402,81.953,139.576
43.8543,158.978,42.9797,159.928
4.76239,142.631,38.2692,121.856
8.13684,93.0627,150.273,93.7358
10.702,92.121,75.8113,88.6146
36.7538,45.3405,34.7154,66.3525
18.9721,79.9285,-20.4342,88.5567
35.8821,48.4658,-111.453,53.6556
21.6945,47.2539,52.3223,53.824
5.77464,48.1469,36.4399,70.2285
72.579,121.555,56.3765,174.853
60.008,133.724,-0.313723,99.831
58.2138,60.84,64.5006,104.394
15.0575,71.1142,-86.5579,67.1257
49.8032,110.926,126.292,119.78
36.9866,118.618,144.716,119.599
55.1656,92.0582,129.835,144.822
26.1113,44.1924,-74.7686,56.0022
16.177,75.6489,-134.417,58.35
19.0128,112.553,37.5648,90.1218
38.6905,63.9017,-38.73,94.6101
9.87154,57.6507,9.9812,77.4471
5.38978,104.664,81.1671,119.075
49.6296,120.243,-86.37,102.553
45.1514,121.805,-54.2137,101.022
62.0857,116.368,3.15723,110.068
50.3683,136.964,4.41744,111.778
70.5564,105.04,0.0959678,81.6575
45.7669,103.348,131.412,99.5909
36.7208,102.471,-125.997,70.0118
29.3886,71.4292,-8.97132,93.519
9.46155,79.9914,-76.5021,43.8997
26.7365,51.7187,-114.37,35.2191
14.3772,108.86,54.9483,63.6095
23.7374,57.842,90.167,64.1653
30.5604,106.418,11.7135,103.298
39.2983,78.1038,22.5796,51.4226
57.6372,57.5231,100.165,83.2469
86.2056,155.936,103.695,110.171
66.9946,34.6894,9.55115,75.2542
35.2642,138.522,2.2497,85.7874
15.3257,86.8449,2.33367,67.7452
54.3655,57.7782,36.1846,45.0351
639.264,190.544,-11.9263,116.06
39.8138,134.534,63.7599,128.04
33.8427,80.6834,4.44908,103.75
28.2916,62.626,-11.7173,87.6065
29.7705,112.991,156.537,124.118
8.69004,101.907,-30.1821,56.6074
68.6909,119.931,45.4132,114.904
60.034,92.1838,135.376,103.024
22.2531,41.9601,1.51089,34.3532
42.1257,152.457,13.8224,120.714
23.1431,89.2323,3.75819,105.862
42.7253,85.7137,46.6592,96.6896
29.9937,22.1898,-33.2326,68.8852
18.0214,74.8934,72.5636,90.7412
56.3137,75.7119,28.6731,96.3906
21.5956,68.4307,-55.3445,101.323
34.9306,137.525,98.1879,189.803
44.5361,123.241,144.307,78.0909
2.69138,132.04,-23.4564,96.426
2.57493,67.9842,96.2598,36.3547
43.9536,99.3993,64.8848,136.732
25.4069,74.7675,-26.1463,73.405
20.3003,34.9445,-101.205,50.5201
50.9879,87.0334,-13.8271,97.7194
50.9246,94.6318,32.9137,116.927
19.4524,67.9204,-21.172,77.7892
10.2424,70.0254,-14.283,90.9998
-0.216986,68.941,-100.977,54.5296
9.39205,104.727,-49.8015,57.7071
19.0629,86.1536,-17.4042,48.0435
0.972983,92.3093,-18.2189,98.7492
44.2381,55.9922,57.4203,92.9389
29.647,89.4835,-24.4646,70.8899
59.613,98.1451,-16.0358,137.636
20.875,48.7847,57.5807,102.279
3.92754,127.362,-36.5215,80.761
23.23,31.8833,15.5412,53.6061
39.6017,88.3528,13.5923,109.004
66.3825,134.721,21.9283,149.262
20.774,138.023,-15.2808,58.732
23.0643,90.6768,44.6504,114.614
35.1583,125.364,-119.55,97.5583
32.9807,78.7331,59.6518,83.8963
10.8224,77.4744,24.1309,75.2332
28.2368,109.361,-38.5779,99.7816
40.457,78.0409,32.0813,105.266
40.1597,130.232,-8.1438,144.388
35.6288,46.361,-69.2919,57.4544
39.4425,79.2994,-115.811,90.183
24.1679,58.6074,-59.888,46.7652
46.1436,44.6389,-83.3868,57.726
14.8228,35.5823,101.997,105.377
12.5412,74.8304,170.054,85.0611
19.5266,39.4089,-9.08432,87.804
24.046,141.324,124.178,145.512
33.207,67.4739,-33.7144,77.011
13.0327,123.491,27.8093,115.633
39.2679,185.913,52.6085,79.1504
27.8065,85.3994,-33.0264,98.9012
44.0767,76.0896,34.5172,50.0084
7.52099,85.8394,-100.821,34.3873
39.4115,31.118,-110.239,44.9327
53.8545,58.2247,29.0991,83.5458
27.4388,28.0568,-60.722,48.4681
26.0385,95.322,-24.499,118.862
16.1601,108.86,103.936,115.001
22.9386,83.262,58.0403,92.0676
25.5659,80.0544,80.0647,92.2533
16.5019,233.465,111.566,131.788
14.2376,64.731,-49.14,79.1211
48.8919,146.427,51.747,129.736
29.1191,73.0041,-37.4681,62.6088
27.3965,88.3528,-68.9769,95.7771
18.7803,68.7497,62.7173,103.788
121.273,127.986,249.288,123.884
26.0975,62.0519,-41.1793,51.446
24.4985,62.2433,-36.9374,52.6307
27.7841,79.8027,-22.8075,77.0477
36.0869,72.9411,-8.34644,55.242
13.5994,72.6262,-50.1528,77.0119
30.4423,61.733,-42.8484,104.249
43.0438,141.137,87.4076,164.778
-2.79588,77.0339,-24.0423,58.6899
41.1311,85.9651,69.9355,121.669
32.4391,134.472,41.5134,168.416
17.1263,88.1015,-139.838,129.349
0.60325,57.1404,4.51001,60.7372
23.085,47.7642,20.1047,51.467
29.4619,55.3544,4.30052,79.2872
36.6792,86.1536,182.473,129.415
27.5355,87.913,25.2608,62.0675
28.5327,130.918,120.961,97.3328
71.0713,94.4435,47.2907,120.444
65.015,119.118,164.231,127.052
22.7702,69.0048,-11.3109,80.3564
22.6066,68.2393,34.6482,98.5298
2.51486,99.3993,155.717,97.7869
17.058,53.4409,-40.7644,82.1683
29.6853,51.0809,19.8529,121.411
22.455,77.7262,26.5591,48.434
-0.226772,111.927,-39.1886,67.785
13.6469,63.6466,-32.6445,96.0774
14.8095,177.629,33.0303,137.274
29.6445,118.743,74.7298,132.034
32.8241,117.618,76.7473,143.899
57.457,82.5703,90.9763,109.354
53.673,109.486,38.5474,115.891
75.6053,135.967,96.5944,90.4062
35.11,140.39,36.3707,102.926
40.4177,38.3247,-54.8534,60.9418
10.5451,90.3,-67.3677,45.2038
36.4883,86.4678,-74.1989,95.8495
51.4579,59.5642,-31.9801,33.3204
23.329,98.5841,-61.7469,79.1256
36.1355,104.852,-105.054,55.932
17.2632,19.8303,-28.6629,28.9351
54.465,63.838,13.1317,76.5847
19.3908,149.66,90.5192,139.403
17.309,69.0048,11.7114,78.6223
38.4867,76.2155,-26.5072,92.9112
45.7333,162.576,303.275,200.703
24.1749,85.2737,49.2415,125.105
13.3858,65.1775,-18.4363,64.2377
13.2446,86.5307,-54.6544,110.342
37.9562,97.016,-47.8633,139.678
-1.1826,69.5151,-84.6153,62.6828
14.7994,78.796,17.6226,77.549
17.8605,57.5869,-0.726194,84.2746
38.4684,26.59,-86.0004,46.2509
58.5854,131.916,104.937,130.073
31.1279,67.3463,60.8484,113.269
26.08,86.2793,201.663,95.9903
24.8132,153.265,-30.6957,102.863
29.5425,107.858,-40.7115,149.453
117.425,94.7573,41.9858,129.594
18.9142,73.8229,-70.9509,52.3937
54.5844,131.853,130.473,148.536
105.928,209.893,3.58156,157.34
40.0817,128.298,153.106,122.624
28.9932,73.1931,66.7173,125.274
51.9777,80.8721,65.4686,85.1255
20.8047,29.8425,-47.9969,85.7524
53.9418,63.1363,91.7292,61.6756
17.546,93.251,43.7599,40.1155
51.1249,73.1301,32.8942,112.926
41.7409,97.0787,79.2538,126.945
37.47,94.0042,97.3469,114.581
129.588,164.375,53.9684,66.4621
64.6992,154.321,62.4533,108.082
66.1223,179.794,28.7407,190.187
17.59,73.382,15.1311,71.7337
52.6517,82.4445,68.5033,107.624
60.0845,161.77,627.766,140.063
49.7282,39.3452,14.2788,55.0775
43.5835,78.6072,52.8128,135.248
5.77137,63.9017,-98.4706,58.4228
45.8113,72.7522,47.2258,131.177
24.5697,55.482,-48.7037,81.2298
63.481,176.763,-3.46448,45.1784
40.6904,56.5663,88.6618,61.078
86.2275,143.44,195.628,101.753
28.5397,79.2994,-37.1207,102.633
19.5066,51.2084,-4.42399,96.1043
38.7617,110.175,6.15892,147.568
74.1243,95.824,73.0532,183.028
155.338,132.103,-2.30147,174.34
4.22383,128.797,1548.34,102.599
31.1602,116.931,33.9803,67.082
18.1379,66.2619,34.1917,77.7984
40.6715,108.547,45.5611,87.5198
28.3228,99.7128,-31.2714,53.7085
58.8709,118.493,68.6285,128.786
8.06223,80.4947,-63.8048,65.5177
12.7243,39.9192,23.1553,76.8816
18.2753,73.508,-29.5572,32.1031
23.7672,145.618,171.008,115.626
15.5716,67.3463,53.1531,149.955
30.7181,85.7137,5.32712,79.6874
40.2511,93.3137,215.449,146.411
27.9287,116.055,10.9194,48.8098
17.0406,130.481,43.653,114.52
61.1788,96.3887,-51.7954,132.692
2.94273,69.5789,-39.5713,38.0778
70.9046,167.474,144.613,228.945
30.3069,72.3112,-10.8115,76.6848
25.1841,85.7137,42.9487,73.8209
40.9621,79.1735,-15.6629,110.013
45.6307,102.534,49.7573,96.4654
4.58224,71.8072,8.28059,81.029
7.36974,76.1526,-8.274,124.207
49.9231,94.1297,12.1518,88.2039
47.1463,203.553,99.5163,116.75
49.6175,114.742,150.961,128.242
17.31,96.8905,110.417,133.27
41.8451,81.8785,-22.3812,60.5866
3512.97,316.519,-49.2754,81.7047
29.7408,58.6074,-68.5685,96.9845
15.3407,69.1962,-51.5307,66.0881
22.9965,70.9185,11.0454,91.7271
15.3869,89.8604,2.29675,91.3721
96.2238,136.777,71.3707,138.325
0.645582,88.8554,-15.8546,62.1177
101.863,116.243,40.2964,72.5937
59.4869,113.428,169.715,133.38
48.2244,55.8647,-43.0009,70.0004
63.2921,97.2669,8.73725,156.292
41.3802,119.556,-5.81999,112.248
7.68102,45.5956,-30.449,40.9439
4.48964,43.9373,-66.7958,30.474
19.0763,70.9882,47.953,28.3012
16.3964,128.485,-64.4182,76.575
11.8422,61.8606,-85.2696,59.2778
29.88,88.9182,54.9182,130.207
25.7785,125.989,38.7263,123.402
19.0969,99.2112,-57.7379,99.0301
32.4103,71.9332,-81.3083,43.8081
65.8409,92.9371,42.2953,71.3269
74.7091,40.1105,-75.9853,70.0911
14.1374,57.4593,-27.978,108.504
21.2473,99.7128,-14.4478,73.089
44.0438,82.3816,-13.4388,144.968
27.1205,70.2168,37.3556,71.667
35.6881,53.5684,-21.774,69.1215
26.4818,98.7095,-42.491,63.5247
33.6756,131.105,-17.6913,97.9765
36.4023,99.3993,55.903,129.755
63.8657,99.2112,165.734,158.644
14.7474,68.7497,-20.7581,101.575
25.3245,99.7755,27.0893,125.165
11.7424,74.3267,-44.0202,82.5462
58.2769,74.1377,28.2568,73.0369
19.7433,68.3031,-8.67588,57.6346
46.0874,13.0073,-22.2922,45.7143
0.569616,36.4114,-65.7859,58.3902
8.38728,78.6072,-33.9895,35.4856
10.2461,108.109,-45.8755,90.5915
44.5516,106.606,17.6392,45.9322
24.5861,71.8072,-34.7104,91.5798
69.5659,81.8785,12.3428,119.709
197.427,67.9204,1.11548,67.2299
35.7981,28.1206,-101.369,56.9009
14.112,32.2021,-44.5189,62.6448
34.4174,133.724,59.1636,125.101
47.3871,103.724,1.35186,89.9913
16.9516,97.5178,205.949,130.5
12.6838,69.5151,-86.3604,81.3812
9.58307,52.4203,-53.6302,97.3295
16.1781,103.724,78.6386,125.161
37.0255,27.9293,-4.43878,48.332
20.3261,101.468,69.67,102.419
24.5692,72.6892,2.81986,75.206
14.0735,41.3861,-132.636,66.9255
119.879,112.553,4.74754,142.142
23.6411,46.361,-2.85165,74.8673
10.8782,77.9779,-39.6917,14.2784
52.0524,44.0011,28.5553,34.2136
49.5453,105.917,-4.13662,111.92
44.7174,76.845,105.043,88.3765
38.1345,87.4104,-86.0405,65.1001
32.9015,47.1901,63.352,110.951
5.45149,34.9445,-71.1485,57.4585
26.501,137.089,111.518,61.3844
61.1237,143.565,23.1229,120.784
52.545,105.165,-87.0874,113.39
19.2846,63.519,89.0551,84.2646
24.9599,66.4533,13.7535,80.4774
30.0969,93.5648,35.3656,112.191
45.3231,79.7398,38.9244,100.206
27.5929,223.901,-70.0043,98.291
13.352,35.5185,5.92876,55.8154
16.0776,72.8781,-33.6313,81.5619
39.6292,86.5307,34.2129,75.5148
60.0731,150.53,66.3352,189.426
38.3129,144.311,-15.8591,130.486
-9.9475,55.9285,16.5832,80.2447
38.5365,129.545,67.2132,148.244
41.5165,102.22,-0.95773,84.9264
52.4518,80.306,-55.2765,99.4082
28.2233,59.8832,-6.38355,101.276
36.7565,150.033,11.9901,132.998
31.8341,127.174,6.05057,53.0626
22.8692,35.3272,-32.3062,63.2739
23.4072,75.2712,3.53367,106.946
6.74485,105.103,33.7721,71.9477
11.447,78.4184,-40.3115,54.517
33.8106,101.092,26.7797,101.237
43.5132,173.978,61.5421,106.534
42.3603,60.4572,81.0159,106.813
54.2375,78.4184,-0.289083,150.561
7.6764,89.7348,76.8669,126.642
-1.54035,56.4387,-39.3236,73.8008
34.3858,74.2007,-38.7408,128.62
57.857,93.7531,-9.81492,107.519
14.2451,105.416,64.4967,108.707
33.2724,114.617,-42.6792,75.8355
31.0587,89.4835,-45.4913,66.1852
21.9841,50.5068,-9.46089,64.2466
44.7459,114.242,-17.4337,103.47
23.872,59.8832,-13.1387,85.7309
4.98355,95.573,12.3662,85.114
17.6821,61.414,-22.2916,67.5906
44.4074,84.0164,63.849,104.559
46.1945,56.3749,59.8872,45.9897
61.4994,48.5295,-26.4972,103.081
16.631,38.516,-114.591,32.2527
10.3179,46.2972,-5.914,46.1028
18.1439,65.5602,-1.36126,64.9639
507.84,311.569,-1.35519,135.984
40.9326,62.2433,-39.0011,28.0791
26.3792,40.6845,15.6222,135.774
13.085,75.9008,-12.6286,55.0578
41.2705,89.2323,24.73,118.349
33.1047,115.492,50.2205,143.155
33.216,69.8979,-24.1364,118.609
30.4107,43.0444,46.1118,65.1542
30.0416,147.049,-3.77239,69.6444
35.9917,58.7988,105.328,108.419
21.0287,82.3187,-4.86994,66.9458
40.6935,66.1981,-63.6635,60.7327
31.3153,115.43,11.8283,98.5368
32.3844,88.1015,-94.7735,58.8578
18.2898,175.649,30.737,103.519
28.3603,42.1514,22.0046,61.7166
36.0011,137.587,23.8743,101.29
18.9337,49.9965,-13.5995,80.6559
31.2421,102.972,89.9618,137.091
30.8524,151.587,-81.4928,156.047
31.2385,47.7642,72.6469,137.497
30.0368,85.4622,-10.0029,106.696
93.3286,89.4835,95.6345,167.452
72.7244,44.9578,-109.902,98.7227
19.4946,64.3483,82.5667,73.1012
54.715,101.28,13.9963,60.9798
55.9336,101.092,26.4397,89.9315
37.3871,155.315,31.2097,123.794
43.8403,135.344,-0.0192759,124.967
29.5702,57.5231,28.5604,79.4227
1446.82,169.024,43.3523,98.136
38.9946,59.0539,79.9929,79.0841
64.2398,151.152,90.4826,129.087
3.87236,83.3877,-127.757,86.8923
35.6873,120.243,-4.71855,57.0398
35.412,131.479,-59.2123,87.6247
11.7847,89.8604,-61.0885,96.0904
6.83984,70.9185,-43.6025,55.3087
51.7986,104.476,75.1116,135.461
35.9998,119.181,71.9092,186.646
26.1649,86.9077,-38.1829,80.469
7.44364,110.3,-178.938,85.5735
34.6677,100.779,41.8844,97.2899
36.4245,99.0858,160.239,109.027
41.68,83.1991,25.8501,103.288
9.15896,47.6366,-55.3663,34.928
19.0499,81.8156,0.54289,55.5684
46.8766,117.118,-1.43351,98.0201
37.3399,111.489,-79.0219,110.784
28.002,44.7026,-36.0366,40.6636
32.9171,53.5046,-17.6894,48.3607
36.1814,75.0823,5.45268,87.347
35.3352,30.8629,-19.9924,71.8166
10.711,81.8156,-75.276,75.4411
26.9363,65.1775,-33.6013,73.8776
44.8951,50.8257,5.97013,74.7185
19.4859,51.7825,-77.6972,74.0679
23.2591,227.275,77.9393,147.744
30.2248,89.1066,93.0076,110.156
48.2524,155.749,84.1175,182.538
68.6667,173.73,122.953,93.5842
52.1084,28.1844,119.42,88.8693
50.5028,85.6508,-10.0516,66.3943
38.6233,94.82,11.6466,120.332
104.614,70.9185,51.6203,100.81
20.2618,71.1737,-28.5588,97.3907
63.6084,113.366,57.9953,115.143
74.5052,110.675,0.559058,110.727
51.0548,158.916,97.5512,138.979
18.4868,126.363,-3.13251,105.962
0.895303,42.3428,22.5046,76.9597
39.0351,94.9455,-36.2527,92.8393
14.0001,87.4732,0.71586,81.1675
16.2449,61.5416,-20.1806,93.407
15.8419,134.347,-53.5297,95.586
33.2108,77.0339,23.7773,94.8525
40.7052,74.4526,-47.0246,83.7741
52.6473,172.306,-20.5591,114.203
37.6142,55.3544,46.2953,98.5607
54.2888,134.659,71.8993,157.028
52.9029,89.672,94.2039,73.6268
46.4883,126.176,162.977,86.3897
74.5012,60.7124,-24.4233,99.1859
42.5265,57.2042,63.025,82.2626
42.2525,74.7675,-55.024,76.1869
27.4332,60.1383,53.5919,91.696
43.9937,133.848,215.123,138.353
17.5182,77.9779,-32.3116,128.399
19.7888,44.8302,110.426,125.61
137.731,100.967,118.339,133.44
45.4978,89.7976,-63.4482,135.573
21.4428,105.792,-67.0395,75.7112
50.7333,135.157,20.8101,132.089
40.6273,73.256,-17.6447,110.693
44.0065,143.751,226.082,136.934
26.2817,60.0745,-14.5504,91.8401
35.6379,64.6034,-34.8324,99.0502
1.4485,64.4758,28.3014,76.3344
24.0398,61.7968,0.499984,79.2569
20.5451,64.3483,72.0864,65.9136
48.904,126.238,-11.093,79.6964
15.1417,60.9675,-9.1497,82.1136
221.071,115.617,76.3866,123.659
31.306,84.8965,29.0519,75.2279
19.2684,77.0968,-31.7026,79.972
31.8355,69.7703,60.9556,101.591
0.155571,86.405,-22.6445,92.2271
29.3675,58.0334,44.6796,89.7771
19.644,109.674,82.9776,99.0942
20.7769,104.727,-37.4816,107.1
537.783,155.936,71.4808,132.059
30.2507,82.3816,6.47354,131.624
22.9676,168.714,-67.5996,76.6735
33.8271,104.664,95.3811,160.268
8.4281,57.2042,-68.2359,97.8814
35.2373,112.678,12.5693,100.956
24.6851,53.7598,2.33979,44.0693
45.233,117.743,42.0991,134.561
29.9885,54.5252,-60.0358,57.2868
19.0808,65.2413,-1.12075,82.5629
17.4175,95.2593,-22.9435,84.8226
17.7218,57.2679,5.61668,57.0965
38.0049,74.5785,57.2419,122.097
60.3404,66.9636,-76.1486,99.4209
41.8308,117.618,-21.3699,104.781
41.8002,92.0582,79.4846,175.135
9.56202,59.6918,10.4647,63.1599
23.7099,47.1901,-35.6962,79.3956
8.63366,127.112,-93.3024,75.0414
23.3355,89.1066,-28.5173,90.5679
11.5625,53.1857,-54.4519,35.6015
5.78637,28.0568,-60.2189,62.8411
18.8175,73.256,44.0472,130.081
4.71011,52.5479,-69.3888,42.4833
26.8568,105.479,66.037,155.738
37.4647,95.1338,-29.1455,151.689
44.9945,96.9533,-57.0777,118.459
23.3118,65.7516,7.77306,81.0342
4.77934,71.0512,114.32,53.0449
12.1545,106.418,35.0251,121.94
8.94655,70.3444,-50.2545,64.614
30.4837,71.8702,-10.2009,75.3027
45.9229,96.8905,-78.9534,94.4235
43.3849,55.6733,-13.53,90.3596
4.66198,67.9204,-17.4523,72.1694
14.6628,104.664,131.725,129.231
14.2894,59.947,18.2328,115.963
63.1586,114.367,6.02863,93.0106
