"Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A"
14795.7,679.493,66.0899,20825.3
21.8757,630.862,77.5588,313.625
22.3876,793.272,87.7891,18843.1
43.5312,53.8236,-37.3898,305.395
65.7283,271.743,11.666,115145
521.113,429.02,262.519,64598.6
29.8186,38.7074,9.14332,246.579
14012.4,433.567,203.951,83530.2
60.1977,635.06,21.866,22835.3
116.18,448.657,-21.4301,416.533
63.4955,561.99,38.8468,325.921
158.661,613.009,-10.4612,37326.1
34.7472,143.751,-24.8714,5079.59
287.019,255.292,106.087,36414.1
74.8878,589.026,39.3514,62034.2
30.4797,568.145,20.1239,73267.6
68.5927,636.59,109.836,80829.3
-2.8548,430.024,-13.5568,39794
31.9628,925.414,19.098,35880.1
-6.34622,961.96,28.1397,87661.2
17.8281,76.9709,-6.91609,276.521
224.496,32.6486,-59.6194,255.031
6.99104,1145.17,159.627,263.639
47.461,901.23,-8.41723,325.247
53.1707,368.825,60.8713,115544
83.701,899.19,31.7107,39475.2
100.158,635.683,50.8814,116428
286.252,765.367,184.56,72713.3
1127.12,34.0516,-96.523,202.287
84.2791,557.441,185.65,108348
64.3643,114.742,-10.1145,361.501
92.5761,888.148,38.6,27377.8
47.114,527.625,95.1708,43485
34.1918,684.834,-11.3295,26289.5
10.7009,89.8604,-3.12325,356.471
47.2025,116.68,-76.1254,317.449
-58.4068,593.832,18.8512,77509
69.7725,152.892,42.5676,510.669
42.8549,436.105,6.48316,18527.1
5.28576,495.998,57.5829,62995.5
1.82889,28.3119,34.7413,161.838
82.3122,90.4256,153.991,447.059
10.808,56.7577,108.362,295.889
21.4846,619.1,21.7804,21134.9
222.994,114.617,30.1836,468.415
40.393,454.893,7.24217,38465.3
61.7046,380.406,24.0541,4039.45
22.9512,75.7119,34.727,279.324
22.4545,543.884,-50.8379,8734.72
59.6229,169.953,104.551,557.973
107.088,69.9617,49.752,308.366
176.439,68.3031,90.1947,266.158
-29.7467,345.227,2270.44,32425.3
11.7191,515.556,-23.661,37354.1
-40.7112,667.609,-13.105,60774.9
46.5237,61.2227,-16.4737,283.317
70.4365,806.774,57.5824,34396.7
1334.81,63.2639,8.35668,289.254
67.6711,1229.72,9.01322,2462.57
67.8146,550.696,-37.0547,29902
47.0458,647.461,-11.9472,21573.8
97.4404,402.008,90.5581,58222.8
151.196,163.01,-23.4764,304.115
197.064,442.886,149.196,29651.2
18.8305,579.744,73.7347,15359.5
5806.17,541.053,136.871,23598.3
301.357,439.231,-2.65602,243.218
193.853,598.976,54.6057,57193.7
73.5026,843.5,84.708,360.005
97.6723,134.783,-51.1366,401.037
32544.1,962.62,9.2072,26471.3
41.9816,680.693,39.1474,30353.6
110.639,684.894,132.708,43094.5
5.37532,63.519,6355.78,230.203
53.8686,72.3112,-66.3954,228.066
55.6695,419.084,-56.7341,61483.9
7.8673,458.771,-27.256,53960.5
29.7817,199.796,47.7044,1017.52
67.9602,132.975,98.1898,166.083
66.7392,1017.53,4.29629,5345.08
1223.64,1013.87,-29.1897,19667.1
133.88,421.925,-8.0204,83069.6
14.5887,158.853,47.8162,1238.92
19.7473,203.245,1688.55,4808.32
22.5977,255.475,100.712,233.409
52.3065,863.424,126.654,6948.72
89.932,534.286,-9.02987,9460.99
95.2286,59.1815,52.6782,254.876
27.6893,467.752,2758.07,21785.1
1055.04,1330.9,-25.7694,8990.29
149.651,576.015,13.8725,88870.4
25.8554,1036.97,14.1592,101852
125.232,661.692,-8.832,24684.9
46.3516,845.361,37.307,25168.8
