"Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A"
29.0033,434.807,-11.907,2029.16
32.7649,114.054,7.57507,180.903
33.7418,228.869,295.82,407.107
24.4808,60.9675,41.292,383.223
11.6714,82.8847,-23.6084,44752.1
42.3851,114.492,-3.92669,213.618
21.4096,151.09,205.189,292.391
38.4757,364.999,-13.5048,8973.04
74.624,778.81,93.6939,104336
38.7255,145.991,118,401.127
-48.1865,586.335,131.699,6224.1
120.548,765.608,156.234,80473.6
-6.92383,1163.83,61.6574,59439.5
-18.9534,877.046,-44.5018,12822.4
40.2913,882.207,-83.4883,549.74
27.7032,595.433,1.76158,26607.2
41.7882,79.1106,108.503,292.117
33.5826,655.09,142.067,17066
20.9849,556.692,2.68358,40217.3
12.873,69.7065,-17.8785,242.914
37.9392,138.833,28.4687,3861.78
58.4285,1684.36,297.571,504.403
10.9195,103.16,-5.28791,496.476
36.3655,327.37,-71.3691,13069
43.4958,796.753,471.35,20982
36.0394,130.793,-11.2782,650.895
34.522,754.746,-41.6736,363.012
16.4719,208.724,-53.4347,360.274
44.0501,1446.6,88.9805,4680.46
33.0767,73.7599,24.2287,401.877
61.5927,206.078,-55.4599,14586.5
34.5973,487.126,97.628,28692.3
15.0009,1163.05,87.7169,389.837
60.8549,626.206,-98.7832,57386
-18.1011,411.205,-70.0961,29264.2
2.61582,32.5848,-94.7007,98.7377
42.3078,44.0648,45.375,173.52
38.5001,1146.25,9546.82,23148.9
32.4107,128.298,37.6349,226.352
13.2061,184.121,-42.7474,145.049
35.4259,1339.42,-41.58,22777.9
-69.2587,366.135,-65.6555,78376.9
-59.4307,-35.1659,-50.2965,189.794
-8.60731,734.102,-11.4184,59017.6
33.4052,13.4536,-27.4743,194.969
39.3979,149.66,238.588,417.715
-2.27798,652.435,127.498,55947.1
-3.56059,794.232,-11.625,22773.4
47.4436,374.917,62.4681,79021.8
-2.83335,602.117,90.749,68574
-8.09902,389.939,64.5382,21028.7
22.2783,366.016,1.49005,268.891
2.67938,209.708,226.636,189.024
13.5355,529.19,51.7167,55162.4
1.00235,76.2155,90.2059,326.686
33.3298,337.418,5160.44,172.911
30.4562,85.7137,-16.0515,407.001
38.2342,124.428,-11.0127,200.087
34.9292,120.43,50.2499,494.273
71.4839,556.347,14.037,32313.8
7.09215,373.126,-54.7397,21987
